"log_mean_rec","a50","delta","a50_mat","delta_mat","a50_srv1","delta_srv1","log_avg_F","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_F_devs","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_rec_dev","log_q_srv1","mF50","mF40","mF35"
0.812538671268041,10.184692698719,2.66175700197831,9.95165523992461,0.724903516895595,8.87311754330908,4.43351856435547,-3.14141832080602,0.0842611703193317,-0.995787787728439,-0.182891665986384,-0.487791884017202,0.21957975427479,0.211663132579398,-0.365155895512377,-0.173538499715924,-1.7243342926868,-2.55213649790204,-2.15141417998935,0.306136791364615,0.104144019574065,-0.378891565882933,0.590720626463833,0.871304953458566,0.878714275293948,0.648561647859909,0.657290391116801,0.24319405694891,0.375223925133115,0.495400112808774,0.712121433257622,0.568538582742859,0.105832028955717,0.361794757317684,0.0685954283640342,0.0677554753609364,-0.142860024434395,-0.337093604521788,-0.0203175107450075,-0.0576408156702044,-0.176573488127058,-0.105566397174959,-0.305322233327022,0.183979154442783,-0.0153690256015828,-0.186374073705402,-0.307720127090176,-0.195635131438753,-0.421967556103192,-0.133079284618336,-0.455575624822606,-0.576478003331163,-0.36854470219815,-0.360771756061817,0.203775093032867,0.794731495209223,-0.842038886679799,-1.32033297162195,-0.899724745052557,-1.07632732810839,-0.764284110105777,-2.02874532644637,-0.261008626239352,-3.09113581573499,-1.59947490527587,0.191096249191677,0.644477559600102,-0.412355958429547,-0.0307669508534882,-1.98959749777653,-1.49744334982316,-1.43387151697585,-2.59774311906638,-0.327032052895808,-1.42346539421506,0.00515824209408144,-0.967013360288218,-1.19710243867045,-0.0506016939598304,0.0472898336440135,-1.74463789006176,-0.292521896289529,-0.115124245946756,-0.343631928430241,0.22969485749363,-0.0791555267188198,1.31249308731302,1.05371801445685,0.902712038963751,1.15497703561493,0.0146436643651136,0.578153249106316,-1.62324553021243,1.7990101692372,0.773434450938208,1.98534697561591,1.91921023319115,1.49089208620796,0.498976851965871,1.42170778192636,1.1377680925448,2.10941585864211,0.770726218312435,1.76777491959386,2.16133571972911,0.0712888594765744,1.85438493819759,2.08070907207348,0.825049909992504,1.7786250085274,1.58611262687555,0.465880327337958,1.22665308532423,1.07010829150035,0.946886986771672,1.69922011348678,2.13144278417838,1.42679764567473,1.5214280148923,2.2310445464077,0.800075129551951,1.37681384932648,0.765910951656695,0.000138236309245698,-0.394595935784961,-0.0195241363973189,-1.49910779382983,1.71163479619007,-0.540288835720017,0.0815936889928791,0.0886624645025079,0.100060349898961
0.976038878422697,10.448587062931,3.0242420911577,10.2172476293575,0.630777585440901,9.05866247421707,4.80275132413091,-3.07344174177255,-0.00832300190562485,-1.49222941047284,-0.17915902691575,-0.256183313392256,-0.0693997819559815,0.0656849524234069,-0.375170395202066,-0.231137060631969,-1.7134267125905,-1.9277602737715,-1.91756314794005,0.103418491890887,0.706368324366865,-0.541146446832437,0.504206096483493,0.768888477877015,0.878097096083883,0.590999208162236,0.692137284903469,0.165438091538654,0.213641994839186,0.437488705589836,0.627354526493436,0.464620713260976,0.0808429953097054,0.263407411064176,-0.00895919240068466,-0.156036785484623,-0.193415331328838,-0.377441151821237,-0.0278503301225737,-0.0329741213595884,-0.183874378154435,-0.128151492333469,-0.409260497531911,0.139534823201844,-0.0304870015720908,-0.222890902561577,-0.34580871886542,-0.164635589875472,-0.503428510381442,-0.172244337725381,-0.435179720093943,-0.574062056246277,-0.438312517446469,-0.435008305223201,0.142364881572618,0.715846757092049,0.459067247702635,-1.27856215992852,-1.40779367655923,-0.729147141758279,-1.13523211009734,-1.8316139129413,-1.05632092967366,-2.68315298983692,-0.856114084057305,-0.673931652840331,0.113061464654105,-0.565247105171048,-0.141972862664074,-1.45494114224173,-1.81012830033059,-1.53328440659763,-3.51614269355061,-0.186687172020214,-2.04327625874519,-0.395231685561136,-0.915999114701506,-0.754089558935675,-0.606757929489161,-0.119402313407051,-1.00061431807445,-0.516424554291847,-0.440871093758647,0.197164344742033,0.250082279900429,0.407886947781238,-0.275312182665479,1.60167719983029,-0.20330513543615,1.39328358601005,-0.611264740352238,-0.0507917187175622,-0.803193231385301,1.48333001897925,0.600137902528093,2.02489539469094,1.81383729219881,1.24496271288896,0.567029673653263,1.18958151312959,0.717942372299127,2.13903369793464,-0.188588485386978,1.62125640582824,2.07981012792153,-0.792248727358993,1.72153483302563,1.80697109969955,1.20966836406197,1.31586919211899,1.5679673437352,0.386718647473728,1.1635216389479,0.989638166770433,0.819827124932676,1.41928124573213,1.81168461298088,1.59491459266198,1.13042486655185,2.23503463229336,0.11061951781228,0.701530175096469,0.391649377374673,1.07612108563344,-0.434756845420704,-0.0954072606283383,-1.50717007434851,1.0985818819988,-0.523165157403711,0.0663103328050099,0.0862693853137949,0.127635705475022
1.04030213138699,10.5322127220344,2.93036002620243,10.3531440084489,0.577710321176883,8.94460753904307,4.82808948122298,-3.1579621140925,-0.788018877083937,-1.77941496336465,-0.281732410927857,-0.0617067855523921,-0.00691126206885606,0.20557008970607,-0.335167754799826,-0.190129887139095,-1.92914308297802,-1.93178046807593,-2.07591034288424,-0.0381814894040158,0.354567973893138,-0.319375870211889,0.43596068171928,0.708542704169949,0.918119037012223,0.699147273609807,0.760267438982229,0.478981377806493,0.435802274327134,0.491321776415399,0.713233011015721,0.502128254553529,0.190378658049774,0.332066311585789,0.0262288576029519,-0.0379305986859482,-0.225318882910191,-0.178662397670029,-0.148476464405645,0.0537289907333367,-0.0879967469694289,-0.102756049075801,-0.498737735763608,0.120197926610052,-0.112080006014835,-0.213991946885804,-0.298341254138363,-0.223231530726752,-0.474900349516844,-0.332018230147051,-0.527423733521598,-0.617786880728374,-0.487899988247223,-0.509744393272086,0.295283257695868,0.547663009840655,0.788783763264757,-1.30693553609949,-0.340249451477384,-1.26523640558875,-1.47652246463566,-1.67551451411884,-1.36005724792071,-2.11025259030198,-1.69725828561123,-1.29016457527741,0.0115328422769636,-0.515156990011327,-0.488178052541423,-2.01008628354321,-1.1098967613157,-0.577498515033302,-3.04223917086277,-0.835435295722769,-1.90023048798809,-0.416691306545104,-1.94790120145825,-0.295575660121351,-1.34083844205027,-0.486707868874024,-0.246067211207768,-0.573390103466071,-0.723774187066555,0.538713356697651,-1.29743729963733,0.75250961520754,0.228804331555882,1.32961800628439,-0.24652422450578,1.25037505716231,-0.4298079324924,-0.181686725215396,-0.144703379308327,1.20183109527562,1.27685902361707,1.68668417151199,1.86697160811615,1.5596411594148,0.363034350973273,1.25918215027401,0.622149289053429,1.99391279019633,0.120966829661381,1.4803720533244,2.22922955459857,-0.737178343464279,1.59639609482564,1.77913373409617,1.04473800112061,1.4915610841234,1.59099137516132,0.619288538130633,1.06829188961214,0.627874285378205,1.21712293365365,1.23178789846164,2.1528365094181,1.43004502886053,0.590047275935149,2.18230102527226,0.535387371255727,1.10411415189288,-0.265369002443832,0.597699921844711,-0.818379002942835,-1.38423497459836,-2.16061415562625,1.06837765476571,-0.622313324743293,0.0379962121099129,0.10641382620088,0.135729239228562
0.948220283381736,10.6498193092167,2.92733837258571,10.4757867592741,0.611756028739654,8.92848954894883,4.74065272002449,-3.074942618616,-0.829692791221005,-1.18727339312269,-0.0550192266700265,-0.458761879846639,-0.169177951299291,0.167877270202224,-0.323985404264322,-0.0594073666590607,-2.00315341372452,-1.67300318042123,-2.05593363682405,-0.100940178292282,0.883166251001109,-0.25525789716025,0.272949825281776,0.705554546846249,0.875540408427728,0.552288781074036,0.592697040428604,0.389013813877209,0.334587502589716,0.402448044037071,0.701174475571687,0.487931689907207,0.212474889455343,0.310939221336877,0.0135614163029985,-0.261285440077039,-0.394131320969176,-0.20362430084063,-0.16742037632932,0.00197799715343194,-0.13313010245502,-0.308853260745359,-0.550733175996237,0.0942827826237238,-0.0560526601358262,-0.21450450818786,-0.372026906427548,-0.225061524778145,-0.471973866182452,-0.287514678828117,-0.64461473753701,-0.586166228814141,-0.511852357456686,-0.644068065577915,-0.345466385543157,0.389810876430518,0.478561742800048,-1.39290410647166,-0.953585471617689,-1.75219498998028,-0.742448810210222,-0.866297441239466,-0.969901506716624,-1.39646341179962,-1.04297496368008,-1.65886630905661,-0.125461033199253,-0.410473370618247,0.739628869568376,-0.974732106212784,-0.935354610648451,-0.696260079071465,-2.43629808715925,-0.995763934024694,-1.60757715717265,-0.940954277048714,-1.29840620310646,-1.22945637250363,-0.955695278086745,-0.584698617288645,-1.12049931718578,0.188046862858728,-1.16604546453777,0.65567093862407,-1.47097188818305,1.41581334876825,0.397463422970038,1.17330001889634,0.847228110071651,0.839938364787669,0.258050890327393,-0.50494769105333,0.23238868311736,1.34358308608718,1.16825345442322,1.83795797808715,1.94410056391865,1.52798262046953,0.192502531227563,1.43053148273559,0.54192106002721,2.05900157211691,0.445031178719862,1.47956174957318,2.18673420446428,-0.718207541387306,1.75777598474851,1.94247639003014,1.07269178744984,1.62543647532683,1.69328111358052,0.40833334295311,1.34655541684938,0.291420216213517,1.27507314640288,1.34198806913967,1.92304491624535,1.70623980612733,0.7937417284052,2.20459944790277,0.474679218859308,1.01779625647131,-1.19190476995193,1.06091281380631,0.0289911885679075,-1.31899670658375,-1.42578872549251,0.523546243367711,-0.609255305549625,0.0381603086203579,0.120472143674418,0.147699811712574
1.11154416403766,10.3617737479131,2.88415078116634,10.5603197310321,0.572560353830238,8.85965059698408,4.4619357714003,-3.36968441592635,-0.447021696413403,-0.842255291310149,-0.216434699775453,-0.426766867697662,-0.0707740855504895,0.453443397220573,-0.355760336866616,0.0917805764500361,-1.6837364574388,-1.33421169505234,-1.99499049775188,0.3085476824506,0.585863511617955,-0.172619678057981,0.372311777459393,0.888025598577117,1.02376934852301,0.756137143669415,0.674103552683583,0.576767993727669,0.384253104900713,0.460785026907365,0.782675039108051,0.727153234652993,0.285127433433027,0.428666991344794,0.0592614462961922,-0.152630221683783,-0.284103132321848,-0.161916807588582,-0.0470266682997682,0.0647250908437833,-0.0721332195799622,-0.165320795593811,-0.412155827236335,0.125412382692051,0.0392382704554315,-0.151121406561789,-0.182012695605874,-0.125595038608664,-0.387957413767678,-0.262343992583936,-0.611758259245025,-0.515532829625212,-0.479025284734087,-0.635455945487543,-0.423974345005709,0.309812129800704,-0.515333563711586,-1.76157244860242,-1.90656289939352,-1.5938453399618,-0.490726421034429,-1.16473108930026,-2.14638718901945,-0.804965893571064,-0.917743031074059,-0.68571568678898,-0.939373984894665,-0.550149088216861,-0.0633331535860844,-1.85243034823978,-0.441395348783834,-0.950333596737236,-1.03894409808766,-0.941056010471835,-1.86908987635265,-0.489512698636286,-1.77730216338075,-1.41347229942789,-0.602589012319802,-0.815451167101649,0.0860625989189785,-0.809648067613166,-0.840599898698498,-0.138007974873691,-1.06106228256215,0.761621612847561,0.184190124137364,1.53686041984347,0.401565923075385,0.945960676528514,0.188993410932405,-0.583974510409499,-0.0121619463214415,1.37219586672488,1.29019457539572,1.68614652884417,1.92781130615105,1.36380357358516,0.0270555154696677,1.42299252437271,0.391533852238963,2.02885640965469,0.521577866972041,1.1822767328875,2.1917316799468,-0.0607212869833802,1.57628872650685,1.82433579876635,1.0942515332665,1.42494435219488,1.46689408980348,0.554435058163927,1.33812022193925,0.49210774320189,1.28567869155308,1.49425040816437,1.83458138014466,1.75565138160506,0.628422341379768,2.36861282290048,0.0881490955596433,1.19531711086656,-0.470306839737997,0.428033093899611,-0.918168684993084,-0.899601274122329,0.0294577140285064,-0.376605819201536,-0.709779637672463,0.0530979843680018,0.0783105071169803,0.114329395872845
0.908151981581011,10.4148328558951,2.54664217693417,10.594377000086,0.586549461693677,9.11670968393078,4.80069788094199,-3.21324270684923,-0.188056097749953,-1.00917396750969,-0.472450864043774,-0.343936319126358,-0.321473814238432,0.471446708796691,-0.181842260477856,0.294158879704723,-1.77997936803338,-1.0200564045796,-2.16421158312039,-0.119607017451573,0.440531935192951,-0.184697504336917,-0.124419492147977,0.905695725978285,0.968921165170109,0.70804307322441,0.630156432366041,0.622397898864085,0.356885734367211,0.362737807024075,0.748593731082156,0.680252888694138,0.322150323358382,0.496737152425579,0.233653474734655,-0.0681430725284979,-0.197471927557313,-0.163527593389388,0.0515571316760486,0.185618055921418,-0.103082275928527,-0.227065577773626,-0.175875262726638,0.22814517753233,0.0480618826968708,-0.0626691524377847,0.0552023922812719,-0.0700123384277802,-0.440851162502758,-0.262769118048897,-0.602948000476925,-0.558092939084483,-0.377972980522841,-0.462682397232401,-0.826761255068831,-0.196230766669043,-1.33858247652643,-1.55049323088198,-1.94403183645301,-1.68581139305913,-0.653289721028415,-0.610997368545462,-1.84346967847704,-0.0304069223321211,-1.02429287223784,-1.68654164310787,-1.30366984700811,-0.887859776258198,-0.446507257827301,-2.01545641360034,0.229985198352171,-1.28429677863644,-1.76867605482783,0.00115922365829846,-2.07596542546251,-0.661102778284931,-1.12894763916068,-1.57518304664725,-0.585740905488366,0.364441026920165,-0.000961036540081395,-1.19755321267463,-0.615698570636557,0.2822927966407,-1.64336397606161,0.612103053063784,0.723332946791146,1.19475496442593,0.576856339171872,1.09995916702666,0.722621994799894,-0.608755886510979,0.59101346635323,1.51739143617404,1.04851500873968,1.84087696350631,1.74676869055897,1.42284656569132,-0.046662237344961,1.647128774923,0.236534973729389,2.10997470921344,0.638321446100939,1.21299685704712,2.19207080738147,-0.45449285122862,1.67961519107726,2.02665459429882,1.00456593382881,1.39526318243816,1.44378352813417,0.364683523673698,1.47675276461136,0.687915289458324,1.47952074354791,1.19865871232401,2.23206518443503,1.58397253390866,0.761177318847064,2.54259761905686,0.0275498288093896,1.58001729521971,-0.355712891594472,0.631141868910014,-0.527863755367838,-0.249184690412244,0.491897324230134,-1.47014639014122,-0.493932342442718,0.0720445195371046,0.0805239758469407,0.0912597862929755
0.767526149880827,10.5038485361991,2.53977697840685,10.3879142241872,0.634062642151678,9.15472834305782,4.64493489298383,-3.15326126416854,-0.240594766740813,-0.734346591859476,-0.518494641916361,-0.402459102819455,0.259566437286257,0.145136708457768,0.265767327262914,0.630532208371037,-1.7568884363251,-1.53448674293574,-1.96306596444762,-0.150029540341128,0.35236436152393,-0.191865036406034,0.48789545789109,0.952381943728152,1.22226605616542,0.828557818769355,0.744191356453175,0.788147577760432,0.467157317027491,0.662911539832326,0.992496029181208,0.670407315713524,0.399674155310322,0.460253844115014,0.31708646778252,0.0827618453829277,-0.0338534626719298,-0.0870068703951112,0.146187375019881,0.321832662698995,0.0447416710017894,-0.130383598743146,-0.132164225783546,0.279551907155074,0.16440373086618,0.18485872183796,0.0756430342005352,0.266016720005531,-0.100189125766503,-0.0144057115606628,-0.367245464910633,-0.519917706548037,-0.144301873925322,-0.0684048030277431,0.139790645436612,0.341952790636258,-0.265011796824762,-1.40451599763543,-1.30282082176614,-0.413595352394491,-0.584347759002108,-0.0988116813513802,-0.949828642839726,-0.741006556563555,-1.29094226488248,-1.45639349268025,-1.0181861879015,-1.1357337276372,0.107708651525602,-1.75991109442016,-0.948916664868998,-0.806554318449958,-1.23506444496881,0.449108093993281,-1.74595680590974,-1.19655455867203,0.00141337771855277,-1.35837286494976,-0.320039606409205,-0.293635749486784,-0.248037483614304,-1.37533468444089,-1.07273087926511,-0.0145139486247956,-0.416464452970962,1.24577321809267,-0.0868185589825607,0.910600859764831,0.504869584910409,1.20539702248294,0.779157620005575,-0.226053337440371,0.710925006988216,1.73055692285443,0.98563050769525,1.96629075966187,1.8294592051506,1.34184568632774,-0.214146898663188,1.62974422216498,0.28080015511188,2.07625651375593,0.813057974520728,1.14340832465544,2.16375866618483,0.0644945601979874,1.76341233964489,1.82436137185201,1.09769145428606,1.4612514095972,1.47068487281488,0.547233337310708,1.15444078052167,0.485839768429393,1.1991220970051,0.978889566436337,2.47830107103914,1.44172241290909,1.25520367782314,2.1720302210693,1.00884380477403,0.731311961252212,-0.133405702004756,1.3130232657429,-1.34564086916379,0.504179210638146,1.40085450203674,-1.26862297205114,-0.32115191465671,0.0504898383988396,0.0892767200490591,0.0890934309027338
0.925550559145258,10.4678805873129,2.64100771697381,10.4319786365528,0.665293401185319,9.15137709916925,4.86648053159895,-3.2082026767496,-0.171990148888897,-0.356161979971491,-0.447632835651532,-0.425357482784907,0.677203174078439,0.265316035800394,0.231720792189932,0.385252199964437,-1.51031382321893,-1.33330112463585,-2.77180149229964,-0.232172352003992,0.982626783373824,-0.316860484308657,0.430814078313382,0.915155321469266,1.27111213271292,0.812769291479116,0.842604612154519,0.620658377660968,0.400873720663688,0.588884894210524,1.09129847541598,0.64392965168344,0.378871010186794,0.579249729154771,0.404399961745689,0.243980314291402,-0.109347930897291,-0.0593118078239048,0.0343139465057778,0.377677963936453,-0.00731929726535085,-0.103086011027132,-0.0584693825150175,0.295808579345083,0.0491837309121319,0.0909380182915935,-0.065995427092302,0.210711724232137,-0.18850973354208,-0.0964035871840512,-0.288128605282619,-0.457956318840431,-0.0901133588513403,-0.309360902953783,-1.2120327417431,-0.363468154305163,-0.371825915385644,-1.18079798449869,-0.615060563110513,0.618898399050371,-0.451224421516129,0.0791924487918152,-0.618769228320332,-1.78676328453889,-1.00581517809669,0.17949229859671,-1.27420479530341,-1.48536829979112,-0.804527587584312,-1.97054709856388,-1.35890457849878,-0.12899793056496,-0.949780663791724,-0.444464969758972,-1.48228222137439,-0.90689474541726,-0.146454502700971,-0.791979731035765,-0.661063148175845,-0.198550470690353,-0.0696573439793671,-1.97390065342413,-1.28293932711128,0.290933732500726,-0.272287103609882,1.20752754129872,-0.320517312663524,1.01090266941399,0.495797570194831,0.596722944350983,-0.0313332627198601,-0.109404444794368,0.28694803972323,1.57992809124901,1.30952546130939,1.78884372933225,1.87018467967956,1.26369200189736,0.213020417998347,1.07853282167818,0.494628245050334,2.00911059671446,0.407813367743286,1.23269867498277,1.91132258911345,0.765199908250587,1.74490768138052,1.87109376028082,1.1203040359991,1.57911298061579,1.16015924408241,0.812282364382693,0.587077728997315,0.785533442377986,1.12900502693502,0.965109593100632,2.11295588551714,1.24276585856219,1.53069245403925,2.1489594120324,0.109323984885613,0.0775069037458707,-0.539032763662496,1.51864033219051,-0.825967646751801,0.135881755341465,0.367022869801987,-1.11535400498184,-0.393155377948322,0.0790717525319922,0.0896002679013861,0.126880109955979
1.02656436008052,10.5306751962938,2.7121421886988,10.4016245358733,0.659730468834975,9.24030015227789,4.79059068813628,-3.34500738752501,-0.514531290020042,-0.356148509972705,-0.904900366507833,-0.125125131757697,0.554361315778189,0.368674223320847,0.607318757585979,0.36948155239407,-1.75193176406342,-1.25976319713286,-2.6553480793717,-0.162655890235762,1.05669203343208,-0.0425416423509315,0.336121435516155,1.00887445283972,1.26893190907174,0.811458373324211,0.772252032762168,0.640310741898206,0.385448339778002,0.62349312357988,1.07734634526605,0.59523429324028,0.447779758330501,0.565793965406531,0.416932299461875,0.31809829271009,-0.0827036384555377,-0.0998360298448073,0.220014711438774,0.435097088831833,-0.0618971190606086,-0.0832352555222382,-0.0495763687847592,0.174983647433297,0.0452932782933626,-0.0440737253269194,-0.000872634913896775,-0.00417988799978986,-0.342014335707493,-0.304664545586432,-0.508345411487294,-0.53604442329225,-0.343343971193965,-0.454382701448148,-0.377897915362729,0.201164969360415,-0.665095719478886,-0.0263158507051742,-0.550635553846643,0.388788691047001,0.0951890731522163,0.215015277643689,-2.32980326958736,-0.980068577230011,-1.24274086766842,0.742925117867308,-1.19240601799613,-1.58978002700192,-0.508929280239149,-1.05651336340341,-1.97812209195789,-0.766263457555436,-1.65305885476441,-0.840064957975756,-1.52429941973632,-0.640235735926067,0.288900611648097,-0.770209373532982,-0.102543914376207,-0.126106969155908,-0.543322172152461,-1.22360859416354,-1.91940769534383,-0.0101914726408001,0.289711867624439,0.650627730479844,0.711957829476667,0.0977583331079739,1.00107123305215,0.74211196989657,0.199176100611758,0.0148286815209264,0.212184679587217,1.25284429163583,1.14927450247372,1.78121653658687,1.74308722276045,1.15813564878057,0.3050360783957,1.19364030434462,0.832659315097651,1.85786312310904,0.420647088254075,1.40781133618328,2.03108496042007,0.472461789640759,1.82090825812729,1.95620120971968,0.718654794820964,1.57204224754353,1.35529397978205,1.38103796526134,0.444596442103954,0.955698555260788,1.55082736074834,0.994680811497666,2.47174658027057,1.37166538995626,1.66264835040717,2.34542657629335,0.631457889245787,0.253399592646442,0.119418932276535,1.86096412344909,-0.366387236759142,0.0707129718375548,0.111752247431964,-1.27689243859313,-0.578374049626186,0.105011463569835,0.074700881805598,0.147256839294319
0.88957133444642,10.5293443466535,2.60238994762162,10.2265196974575,0.723287579050418,9.66586283557595,4.60096104256644,-3.21434186652519,-0.599231286605274,-0.246117065421949,-0.608052171208199,-0.176285222922568,0.417421320275588,0.443342289942855,0.851243968737043,0.57986125312938,-1.0395018511691,-1.51385300206385,-2.01625790773286,-0.165648784916289,1.63117902803929,0.00600373439284851,0.470671725830687,0.982623833603583,0.995870564902393,0.834011919951013,0.813749018067266,0.541793182958004,0.352710934443639,0.4644111760913,1.08449235174794,0.568272947465587,0.434016838388455,0.51458472966605,0.488091535766143,0.238424900734275,-0.0982274872658788,0.0108299967004637,0.303610328876191,0.461138403775905,0.0282146184801384,-0.0121143614356249,0.0443219627855633,0.457380608212659,0.191623805495624,0.0277268514279285,0.00243549035948298,0.176467989696192,-0.186731093800264,-0.13321073349832,-0.370132908309497,-0.412190082544301,-0.308855700440157,-0.356711874192168,-0.674346698509847,0.516130160791308,-0.16307005945345,0.390288505811867,0.124204262939386,-0.255120242519158,-1.63809923086611,-0.289449596896283,-1.71657772519385,-0.398207707373544,-0.628567624115631,0.282075573290324,-1.6059074884931,-1.28584222670039,-0.125117662850174,-1.71182701687042,-0.889526317736188,-0.90292324008203,-1.31339215290376,-1.56349626411007,-0.521768789050618,-0.339276075380734,0.225030638204537,0.261472828946431,-0.429435098511838,-1.05746875640216,-0.225353539523452,-0.683943801987136,-1.8988623250171,-0.11470804035212,0.0497989650801429,1.65695895952376,-0.548251328532485,1.05094167996087,0.577555037673189,0.942473366271962,0.125430004809509,0.0710140139947306,0.0506940700283955,1.55348136510612,0.908564810776408,1.91479369060015,1.70391013933775,1.38949168905959,0.0961849347846098,1.49805793467064,0.577548105072021,1.97051707386995,0.23770417472482,1.55934819623777,2.12233963410191,-0.108648141064842,1.90106674133507,1.77819231477605,0.702283980717343,1.33499648590153,1.56318557915913,0.544639836020714,1.01947592297303,0.897136918863408,1.07383307351714,1.31750870721405,2.18415694162354,1.39538294856069,2.13861278530249,2.1880183467842,0.878705220494441,-0.287158531513418,-0.734854103469972,1.75638521179994,-0.485678871230322,1.13618649820788,-0.214189890860279,-0.625360467693715,-0.326111889511466,0.0747415869425791,0.0891109419166942,0.159004796359659
0.771088753634993,10.4827011418455,2.49486560387865,10.0362551263689,0.690466864574062,9.41648918501519,4.19740204329,-3.09278807213218,-0.324367570293365,-0.90638435310068,-0.61062644225235,0.0255974465385158,-0.110898419257941,-0.209047660941565,0.63551083544646,0.123598632011712,-1.17961164834915,-1.71112761751153,-2.03714739846167,-0.352087183188917,1.43730691183949,-0.0720539500426618,0.408569666325198,0.821064761417608,0.991829071511091,0.74918132686126,0.769573344940266,0.573362673805477,0.233372585771713,0.266322669583852,0.914843891124992,0.537693365394503,0.240706853155761,0.419359336569844,0.263562361080684,-0.116342955123807,-0.163440690638364,-0.112550543760701,0.070310359828019,0.241440161188875,-0.0392358275444842,-0.130372324691145,-0.14229379268126,0.311768065369225,0.0470523964236556,-0.0395032016348988,-0.0626900483550994,-0.00915971749142663,-0.429301259531496,-0.183606374021544,-0.345468244899518,-0.405527116070218,-0.481961603117085,-0.492872979985117,-1.93038125488852,-0.274704962084416,0.287128171641024,-0.173354585344285,-0.0642733172261245,1.05006873785916,-1.04378769683163,-0.217477639992122,-1.11872681083858,-1.27427375821665,-0.467794269538727,-0.173888539782094,-1.29002679819334,-1.07937561491107,0.186061419339739,-1.15176224556759,-1.72141376410126,-0.550041244401054,-2.21119600581469,-1.00736435392036,-0.320241331092122,-0.643414239527667,-0.326914344293728,0.408127536435007,-1.08584529269817,-0.999390996148517,0.755916082492806,-1.17862614616853,-0.666062434314155,-0.168831558079722,0.573504239196087,0.633613521378646,0.274575787816161,1.34688186452685,0.0969810430894587,1.18874232318877,0.26211917786897,1.07950688477283,-0.355649609336886,1.6539988397444,1.10303264302837,2.04105568751856,1.93811446123524,1.31333478713899,0.566433644099028,1.14015165849476,1.1351362858353,2.25205620010231,-0.295707064731461,1.61982506725838,2.17569428795268,-0.45685766232949,1.75133386311079,2.14703567497893,0.664950569205409,1.45902710064739,1.83148595593181,0.691965672741883,0.758839445751953,0.712029474879557,1.70559960595995,1.17423025651742,1.96782097365289,1.5684158345845,1.76789057224751,2.43161308020748,1.67592675933396,0.539075191240588,-0.318149385393367,0.91454820204074,-0.898722265481172,0.981379587482166,0.491693337399152,0.152652016333761,-0.363831536319801,0.0528514132553916,0.114013142368771,0.129501542352557
