"","year","age","value","groups","Age","Year","eff_N","N_tmp"
"1",1990,4,0.00749876,"obs","4","1990",25.8961,12.3657
"2",1990,5,0.00535624,"obs","5","1990",25.8961,12.3657
"3",1990,6,0.00259833,"obs","6","1990",25.8961,12.3657
"4",1990,7,0.00101613,"obs","7","1990",25.8961,12.3657
"5",1990,8,0.00114422,"obs","8","1990",25.8961,12.3657
"6",1990,9,0.00665372,"obs","9","1990",25.8961,12.3657
"7",1990,10,0.115212,"obs","10","1990",25.8961,12.3657
"8",1990,11,0.134419,"obs","11","1990",25.8961,12.3657
"9",1990,12,0.0856861,"obs","12","1990",25.8961,12.3657
"10",1990,13,0.113335,"obs","13","1990",25.8961,12.3657
"11",1990,14,0.171284,"obs","14","1990",25.8961,12.3657
"12",1990,15,0.138878,"obs","15","1990",25.8961,12.3657
"13",1990,16,0.0423845,"obs","16","1990",25.8961,12.3657
"14",1990,17,0.0148929,"obs","17","1990",25.8961,12.3657
"15",1990,18,0.0549978,"obs","18","1990",25.8961,12.3657
"16",1990,19,0.035179,"obs","19","1990",25.8961,12.3657
"17",1990,20,0.0086986,"obs","20","1990",25.8961,12.3657
"18",1990,21,0.0197196,"obs","21","1990",25.8961,12.3657
"19",1990,22,0.00675761,"obs","22","1990",25.8961,12.3657
"20",1990,23,0,"obs","23","1990",25.8961,12.3657
"21",1990,24,0.0011716,"obs","24","1990",25.8961,12.3657
"22",1990,25,0,"obs","25","1990",25.8961,12.3657
"23",1990,26,0,"obs","26","1990",25.8961,12.3657
"24",1990,27,0,"obs","27","1990",25.8961,12.3657
"25",1990,28,0,"obs","28","1990",25.8961,12.3657
"26",1990,29,0.000673625,"obs","29","1990",25.8961,12.3657
"27",1990,30,0.032443,"obs","30","1990",25.8961,12.3657
"28",1993,4,0.00431989,"obs","4","1993",45.963,65.9036
"29",1993,5,0.0576608,"obs","5","1993",45.963,65.9036
"30",1993,6,0.0937446,"obs","6","1993",45.963,65.9036
"31",1993,7,0.194239,"obs","7","1993",45.963,65.9036
"32",1993,8,0.0894061,"obs","8","1993",45.963,65.9036
"33",1993,9,0.119418,"obs","9","1993",45.963,65.9036
"34",1993,10,0.0307232,"obs","10","1993",45.963,65.9036
"35",1993,11,0.0320678,"obs","11","1993",45.963,65.9036
"36",1993,12,0.0199604,"obs","12","1993",45.963,65.9036
"37",1993,13,0.0481039,"obs","13","1993",45.963,65.9036
"38",1993,14,0.0216945,"obs","14","1993",45.963,65.9036
"39",1993,15,0.0387445,"obs","15","1993",45.963,65.9036
"40",1993,16,0.0449099,"obs","16","1993",45.963,65.9036
"41",1993,17,0.041586,"obs","17","1993",45.963,65.9036
"42",1993,18,0.0160985,"obs","18","1993",45.963,65.9036
"43",1993,19,0.0154782,"obs","19","1993",45.963,65.9036
"44",1993,20,0.00961773,"obs","20","1993",45.963,65.9036
"45",1993,21,0.0113435,"obs","21","1993",45.963,65.9036
"46",1993,22,0.00883019,"obs","22","1993",45.963,65.9036
"47",1993,23,0.00916354,"obs","23","1993",45.963,65.9036
"48",1993,24,0.014702,"obs","24","1993",45.963,65.9036
"49",1993,25,0.00915349,"obs","25","1993",45.963,65.9036
"50",1993,26,0.00689038,"obs","26","1993",45.963,65.9036
"51",1993,27,0.00305636,"obs","27","1993",45.963,65.9036
"52",1993,28,0.00546995,"obs","28","1993",45.963,65.9036
"53",1993,29,0.00262945,"obs","29","1993",45.963,65.9036
"54",1993,30,0.0509876,"obs","30","1993",45.963,65.9036
"55",1996,4,0.0126405,"obs","4","1996",61.8151,76.9552
"56",1996,5,0.00702311,"obs","5","1996",61.8151,76.9552
"57",1996,6,0.0134528,"obs","6","1996",61.8151,76.9552
"58",1996,7,0.00361493,"obs","7","1996",61.8151,76.9552
"59",1996,8,0.0249786,"obs","8","1996",61.8151,76.9552
"60",1996,9,0.0493152,"obs","9","1996",61.8151,76.9552
"61",1996,10,0.1881,"obs","10","1996",61.8151,76.9552
"62",1996,11,0.110755,"obs","11","1996",61.8151,76.9552
"63",1996,12,0.147579,"obs","12","1996",61.8151,76.9552
"64",1996,13,0.0448098,"obs","13","1996",61.8151,76.9552
"65",1996,14,0.0294908,"obs","14","1996",61.8151,76.9552
"66",1996,15,0.0328732,"obs","15","1996",61.8151,76.9552
"67",1996,16,0.014819,"obs","16","1996",61.8151,76.9552
"68",1996,17,0.0180008,"obs","17","1996",61.8151,76.9552
"69",1996,18,0.0517408,"obs","18","1996",61.8151,76.9552
"70",1996,19,0.0410766,"obs","19","1996",61.8151,76.9552
"71",1996,20,0.0446014,"obs","20","1996",61.8151,76.9552
"72",1996,21,0.0185556,"obs","21","1996",61.8151,76.9552
"73",1996,22,0.0157464,"obs","22","1996",61.8151,76.9552
"74",1996,23,0.0229229,"obs","23","1996",61.8151,76.9552
"75",1996,24,0.0106491,"obs","24","1996",61.8151,76.9552
"76",1996,25,0.0149318,"obs","25","1996",61.8151,76.9552
"77",1996,26,0.0236587,"obs","26","1996",61.8151,76.9552
"78",1996,27,0.0107015,"obs","27","1996",61.8151,76.9552
"79",1996,28,0.00554881,"obs","28","1996",61.8151,76.9552
"80",1996,29,0.016903,"obs","29","1996",61.8151,76.9552
"81",1996,30,0.0255107,"obs","30","1996",61.8151,76.9552
"82",1999,4,0.000603614,"obs","4","1999",41.0611,31.1519
"83",1999,5,0.0012388,"obs","5","1999",41.0611,31.1519
"84",1999,6,0.000684358,"obs","6","1999",41.0611,31.1519
"85",1999,7,0.0560394,"obs","7","1999",41.0611,31.1519
"86",1999,8,0.0134203,"obs","8","1999",41.0611,31.1519
"87",1999,9,0.047295,"obs","9","1999",41.0611,31.1519
"88",1999,10,0.0331915,"obs","10","1999",41.0611,31.1519
"89",1999,11,0.113343,"obs","11","1999",41.0611,31.1519
"90",1999,12,0.269938,"obs","12","1999",41.0611,31.1519
"91",1999,13,0.120625,"obs","13","1999",41.0611,31.1519
"92",1999,14,0.0643678,"obs","14","1999",41.0611,31.1519
"93",1999,15,0.0247588,"obs","15","1999",41.0611,31.1519
"94",1999,16,0.0149528,"obs","16","1999",41.0611,31.1519
"95",1999,17,0.00111,"obs","17","1999",41.0611,31.1519
"96",1999,18,0.0204984,"obs","18","1999",41.0611,31.1519
"97",1999,19,0.024585,"obs","19","1999",41.0611,31.1519
"98",1999,20,0.0475683,"obs","20","1999",41.0611,31.1519
"99",1999,21,0.0403266,"obs","21","1999",41.0611,31.1519
"100",1999,22,0.0233072,"obs","22","1999",41.0611,31.1519
"101",1999,23,0.0204001,"obs","23","1999",41.0611,31.1519
"102",1999,24,0.00529486,"obs","24","1999",41.0611,31.1519
"103",1999,25,0.00718124,"obs","25","1999",41.0611,31.1519
"104",1999,26,0,"obs","26","1999",41.0611,31.1519
"105",1999,27,0.0107069,"obs","27","1999",41.0611,31.1519
"106",1999,28,0,"obs","28","1999",41.0611,31.1519
"107",1999,29,0,"obs","29","1999",41.0611,31.1519
"108",1999,30,0.0385631,"obs","30","1999",41.0611,31.1519
"109",2001,4,0.0137831,"obs","4","2001",57.0748,99.4828
"110",2001,5,0.0064121,"obs","5","2001",57.0748,99.4828
"111",2001,6,0.0811871,"obs","6","2001",57.0748,99.4828
"112",2001,7,0.0742258,"obs","7","2001",57.0748,99.4828
"113",2001,8,0.0523875,"obs","8","2001",57.0748,99.4828
"114",2001,9,0.188117,"obs","9","2001",57.0748,99.4828
"115",2001,10,0.0953675,"obs","10","2001",57.0748,99.4828
"116",2001,11,0.0928167,"obs","11","2001",57.0748,99.4828
"117",2001,12,0.037276,"obs","12","2001",57.0748,99.4828
"118",2001,13,0.0663461,"obs","13","2001",57.0748,99.4828
"119",2001,14,0.0986212,"obs","14","2001",57.0748,99.4828
"120",2001,15,0.0608621,"obs","15","2001",57.0748,99.4828
"121",2001,16,0.0339306,"obs","16","2001",57.0748,99.4828
"122",2001,17,0.0128261,"obs","17","2001",57.0748,99.4828
"123",2001,18,0.00862205,"obs","18","2001",57.0748,99.4828
"124",2001,19,0.00727012,"obs","19","2001",57.0748,99.4828
"125",2001,20,0.00778232,"obs","20","2001",57.0748,99.4828
"126",2001,21,0.00524218,"obs","21","2001",57.0748,99.4828
"127",2001,22,0.00482409,"obs","22","2001",57.0748,99.4828
"128",2001,23,0.0152979,"obs","23","2001",57.0748,99.4828
"129",2001,24,0.00341652,"obs","24","2001",57.0748,99.4828
"130",2001,25,0,"obs","25","2001",57.0748,99.4828
"131",2001,26,0.00286464,"obs","26","2001",57.0748,99.4828
"132",2001,27,0.00356648,"obs","27","2001",57.0748,99.4828
"133",2001,28,0.00568524,"obs","28","2001",57.0748,99.4828
"134",2001,29,0.00183791,"obs","29","2001",57.0748,99.4828
"135",2001,30,0.0194314,"obs","30","2001",57.0748,99.4828
"136",2003,4,0.00177117,"obs","4","2003",15.2139,32.2839
"137",2003,5,0.0719925,"obs","5","2003",15.2139,32.2839
"138",2003,6,0.113784,"obs","6","2003",15.2139,32.2839
"139",2003,7,0.0113043,"obs","7","2003",15.2139,32.2839
"140",2003,8,0.287681,"obs","8","2003",15.2139,32.2839
"141",2003,9,0.0731553,"obs","9","2003",15.2139,32.2839
"142",2003,10,0.0189644,"obs","10","2003",15.2139,32.2839
"143",2003,11,0.0639075,"obs","11","2003",15.2139,32.2839
"144",2003,12,0.0371767,"obs","12","2003",15.2139,32.2839
"145",2003,13,0.0346431,"obs","13","2003",15.2139,32.2839
"146",2003,14,0.0188115,"obs","14","2003",15.2139,32.2839
"147",2003,15,0.0442056,"obs","15","2003",15.2139,32.2839
"148",2003,16,0.0660388,"obs","16","2003",15.2139,32.2839
"149",2003,17,0.0333238,"obs","17","2003",15.2139,32.2839
"150",2003,18,0.0159092,"obs","18","2003",15.2139,32.2839
"151",2003,19,0.0197943,"obs","19","2003",15.2139,32.2839
"152",2003,20,0.0042059,"obs","20","2003",15.2139,32.2839
"153",2003,21,0.0150822,"obs","21","2003",15.2139,32.2839
"154",2003,22,0,"obs","22","2003",15.2139,32.2839
"155",2003,23,0.00776909,"obs","23","2003",15.2139,32.2839
"156",2003,24,0.0042059,"obs","24","2003",15.2139,32.2839
"157",2003,25,0.00868617,"obs","25","2003",15.2139,32.2839
"158",2003,26,0.00567951,"obs","26","2003",15.2139,32.2839
"159",2003,27,0.0124212,"obs","27","2003",15.2139,32.2839
"160",2003,28,0.0111519,"obs","28","2003",15.2139,32.2839
"161",2003,29,0.00851673,"obs","29","2003",15.2139,32.2839
"162",2003,30,0.00981784,"obs","30","2003",15.2139,32.2839
"163",2005,4,0.00568159,"obs","4","2005",219.38,93.7263
"164",2005,5,0.00795914,"obs","5","2005",219.38,93.7263
"165",2005,6,0.0290484,"obs","6","2005",219.38,93.7263
"166",2005,7,0.0601586,"obs","7","2005",219.38,93.7263
"167",2005,8,0.0634092,"obs","8","2005",219.38,93.7263
"168",2005,9,0.0383993,"obs","9","2005",219.38,93.7263
"169",2005,10,0.100045,"obs","10","2005",219.38,93.7263
"170",2005,11,0.0885911,"obs","11","2005",219.38,93.7263
"171",2005,12,0.0584227,"obs","12","2005",219.38,93.7263
"172",2005,13,0.150107,"obs","13","2005",219.38,93.7263
"173",2005,14,0.0641059,"obs","14","2005",219.38,93.7263
"174",2005,15,0.0338949,"obs","15","2005",219.38,93.7263
