50 # number of thinned chains
48 # number of years
30 # number of ages
1.99346 0.763406 1 0.132248 0.07 36643.2 9347.66 471.159  17092.5 16876.5 16885.9 19375.7 20399.7 23795.7 25700.2 28693.7 31053.6 33434.5 35848.7 38524.2 40986.2 45577.4 50962.3 56792.9 58492.2 61292.8 62636.4 66928.2 69059.8 72096.6 76578.6 77006.3 79662.5 84176 87238.7 90720.5 94049.5 96165.7 97171.6 96454.1 95674.1 95678.2 95357.1 96235.3 96745.9 99951.4 101902 103424 105008 105890 105620 104833 102882 98756 94970.7 89425.9  -1.91342 -3.41315 0.285889 -2.34794 -1.70015 -1.09826 1.44709 -1.87516 -0.984077 -2.01589 0.932919 -1.46669 -0.271767 -0.489922 -0.491094 -0.94838 -3.44636 -2.34831 -2.64103 -1.56906 -1.05186 -1.04034 -0.0173376 0.984146 -1.81929 -0.741506 -2.22634 1.15697 -2.03412 0.886177 -4.78366 2.35597 -4.03363 2.30917 -0.733709 2.06547 0.136262 -0.206681 1.09141 1.55981 2.15595 2.70252 2.17664 2.23745 -1.29976 2.02527 1.44071 2.72203 -0.517317 2.15827 2.7699 -0.117834 2.45481 2.67229 1.3685 2.14588 1.89127 1.34473 1.12574 1.77085 1.15471 2.03354 2.23168 2.35112 2.06722 2.72853 1.35023 1.80182 2.0699 1.22331 1.10046 0.263169 -0.558229 -0.875013 0.968257 -0.0100236  6486.73 6109.83 6074.5 6089.99 6052.19 6136.31 6239.06 6341.94 6871.31 7901.72 9209.22 10710.7 11757.1 12685.2 13810 14760.9 14721.4 15053.4 15584.2 16916.9 18703.5 20478.3 21873.5 22364 22944.1 23863 25026 26311.5 27923.1 29594.2 31248.5 32171.9 33336.4 34342.2 34590.8 34656.9 34245.2 33966.9 33895.3 33830.6 34075 34909.8 35866.5 37201.9 38384 38682.7 38764.8 37841.3 0.182616  36643.2 34195.9 31751.1 29264.3 26889.4 24767.7 22935.2 21422.7 20254.9 19550.8 19313.1 19606.2 20406.1 21704 23523  9347.66 8704 7996.49 7289.5 6646.53 6099.88 5645.59 5265.89 4951.78 4732.59 4659.94 4782.21 5012.51 5248.75 5692.45 4.90069 0.677438 4.04616 2.64006 3.08436 19.052 1.60669 2.46228 4.80155 54.7368 86139.5
1.49808 0.726808 1 0.0543227 0.07 35658.4 3899.31 460.691  20783.7 20377.2 20191.7 22358.6 23138.7 27006.4 29006.7 31007.5 34295 37117.2 39737.5 43569.9 46262.8 49415.5 54880.9 59427 60693.2 63370.1 64918.3 68866.1 71164.6 73641.8 77287 77688.8 80419.9 83942.9 85848 87892.7 90608.2 92409.8 93752.4 93944.5 92641.7 92496.3 92744.1 94170.3 94787.2 97924 99452.9 100859 101454 102687 101978 100204 98424.4 95148.4 91885.6 86569.8  0.363089 -1.13974 -0.100605 -0.923652 -1.17989 -2.03675 -0.851454 -0.551567 -2.19888 0.380041 -1.89403 -1.88883 -1.06923 0.479774 -0.838518 -0.704518 -0.580128 -2.16045 -0.372414 -2.16618 -3.45454 -1.19426 -1.37644 0.106086 -0.505921 -1.3131 0.852142 0.223656 0.205768 -1.4644 -1.48025 2.00748 -2.69152 2.18178 -1.38765 0.565606 1.67812 0.0381575 0.495626 1.84062 1.61322 1.93321 2.19845 1.81367 -2.14568 1.63219 0.706268 2.39604 -0.1579 1.70888 2.40107 0.382785 2.01678 2.03807 1.41862 1.55177 1.68261 0.839154 1.26872 1.0998 1.57319 1.39282 1.87179 1.75315 1.91519 2.49131 0.933951 0.899887 1.37861 1.75889 -1.0504 0.816097 -3.38405 -0.660383 0.164966 -0.208332  7929.87 7489.45 7305.89 7234.19 7209.98 7417.7 7570.68 7762.18 8263.23 9311.56 10685.5 12262.2 13357.3 14112.6 15149.4 15763.5 15789.8 16379.7 17386.1 18785.2 20703.9 22361 23434.4 23697.8 24257.5 25064.9 25688.5 26586.4 27949.4 29550.1 31101.3 32357.4 32713.3 33442.4 33714.3 34156.8 33713.5 33281 33020.6 33188.8 33386.5 34123.9 35121.6 35923.7 37169.1 37678 37897.6 36938.4 0.512143  35658.4 34917.5 33597.2 32039.5 30383.1 28784.8 27367.1 26158.8 25189.2 24453.8 23970.7 23784.3 23922.9 24349.3 24976.4  3899.31 3767.09 3589.49 3389.06 3127.59 2793.06 2517.03 2299.36 2133.34 2010.41 1924.94 1890.57 1936.04 2037.09 2153.39 1.91414 3.75971 1.47351 5.58834 0.573348 2.18549 13.7333 1.82486 9.39574 1.83014 83022.6
1.50792 0.628424 1 0.0756649 0.07 49663.3 7581.85 456.793  24709 24750.2 24386.7 27150.2 27921.1 30658.4 33246.5 35970.9 38409.8 41256 43209.8 46143.4 48573.8 52737.1 57579.2 64103.1 66730.2 69772.1 72562.8 77865.6 81376.7 84953.4 90412 91881.3 95342.1 101066 104615 108774 113854 116884 119594 119447 119096 119442 121085 123612 124182 129452 131713 135509 137024 139018 138843 137251 133929 129629 124769 120290  -0.181238 -0.696991 -1.36145 -0.950733 -1.23138 -4.8581 0.800372 0.0558777 -1.68769 -1.74292 -0.318242 -3.74723 -0.180506 -1.36442 -0.908362 -0.727296 -2.85236 -1.52183 -0.578449 -2.60651 -1.62532 -0.845503 -2.10874 -0.804326 -0.416419 0.133438 -0.747438 -1.22191 -0.21049 0.413207 -1.19388 1.8735 -2.81119 1.25712 1.01097 1.01831 -1.81477 0.721961 -1.13597 1.30092 1.31042 2.10032 1.51493 2.00873 0.174778 1.27264 0.998096 2.18522 -0.0129769 1.39697 2.30515 0.208864 1.70837 2.07826 1.05402 1.82006 1.8115 0.304736 1.17165 0.809407 1.08134 1.44045 2.00607 1.93647 1.37534 2.37253 0.669318 1.74435 0.98055 1.24011 0.292829 -0.738538 -1.53525 0.0519532 -1.52339 1.17486  10086.2 9701.59 9337.07 9166.38 8843.48 8861.37 8844.62 8955.88 9678.6 10754.6 12123.6 13635.9 14810.9 15546.6 16453 17160.1 17001.7 17114 17900.9 19300.8 21463.8 23659.3 25467 26501.8 27704 29293.4 30742.7 32151.6 34000.7 35993.1 38025.7 39307.8 40623.8 42026.2 43073.4 43842.3 43616.2 43811 43755.2 44193.3 44672.4 46031.7 47494.5 49113.3 50418.6 51202.6 51634.7 51245 0.844157  49663.3 47465.2 45033.5 42469.9 40016.9 37884.5 36284.2 35330.6 35151.2 35794.9 37180.4 39097.5 41223 43130.2 44368  7581.85 7150.67 6677.67 6222.93 5826.51 5517.16 5289.41 5171.78 5230.79 5469.14 5825.14 6256.75 6766.79 7153.28 7223.13 1.91447 5.36369 11.6777 14.4148 18.4948 6.19457 35.6751 12.0558 3.12659 3.00632 115486
1.60854 0.622282 1 0.088082 0.07 49429.7 8752.13 465.305  23993 24303.7 25332.6 27116.9 27951.2 31113.5 32403.5 34720.5 37000.4 39039.1 40382.4 44394.2 45757.8 50640.6 56947.6 63518.5 66489.8 70176.1 73252.4 79085.3 82360.9 86239.8 92459.5 94273.1 98027.2 103919 107530 112272 117080 120315 122748 122953 121276 121507 122210 124330 124730 127078 128959 131406 131939 135039 135600 135193 133244 129341 124911 119369  -2.79301 -2.19595 -0.94721 -2.54947 -3.56172 -0.123829 -2.62998 0.200218 -1.55756 -3.12149 -2.74863 -0.621222 -2.80292 0.920891 -2.20817 -3.37163 -1.17569 -1.45659 -0.920344 -0.901615 -1.36123 -1.67011 -0.715055 1.2785 -0.40456 -2.34496 0.557182 -0.0875942 -1.48786 0.526397 0.984607 1.14671 -0.305834 1.90209 -1.80624 1.25802 0.362408 -0.127168 -2.64476 2.12658 0.943087 2.44993 2.01553 1.82778 0.33075 1.75849 1.06357 2.39207 0.101644 1.6973 2.61491 0.114156 2.05288 2.33579 1.35695 1.89968 1.91315 0.923354 0.968462 1.42267 0.902724 1.84622 1.63739 2.16813 1.65777 2.38028 1.45915 1.62741 1.37271 2.05133 0.549046 -0.517045 -1.68574 -0.141504 -1.46416 0.799093  8554.05 8558.81 8751.55 9078.47 9200.61 9411.83 9470.41 9704.33 10360.1 11325.4 12480.7 13764.6 14334.9 14810 15663.1 16482.7 16550.4 17008.3 18315.3 20319.8 22708.2 25105.8 27001 28059.1 29141.6 30629.9 31971.6 33768.5 35811.1 38075.2 40469.8 42008.3 43051.8 44298.2 45476.3 46219.6 45992.9 45361.8 45067.6 45223.6 45158.7 46223.3 47371.4 48871.5 50234.6 50861.2 51325.7 50789 0.635504  49429.7 47287.2 44768.2 42039.5 39337.4 36868.5 34719.3 32872.9 31278.9 29832.7 28486.5 27299.2 26451.9 26060.8 26300.6  8752.13 8276.91 7695.76 7110.01 6577.99 6153.54 5844.39 5586.34 5371.55 5160.33 4863.1 4374.32 4023.55 3908.21 4117.35 7.23271 0.919146 8.7834 3.64821 0.218748 2.49322 1.03016 4.03647 19.1571 8.24031 115675
1.67563 0.759254 1 0.135649 0.07 42041 11129.7 469.565  19351.8 19356.5 19233.7 20856.5 21070 24433.4 26335.5 28764.2 31576.5 34067.8 36106.7 39766 42425.9 45498.9 50073.1 55315 57172 60256.2 62343.1 67043.3 69892.3 73132.6 77411.3 77755.7 81693.3 85749.6 89476.6 92982.4 95876.8 97989.3 99061.2 98089.4 98122.8 97834.2 98878.8 100553 102045 105715 108004 111307 113093 114848 116262 116625 115327 112551 109185 104485  0.553965 -0.841603 0.15393 -0.378897 -0.930032 -0.160037 -2.03636 -0.425863 0.263159 -1.6365 0.255609 -0.963649 -1.77959 0.0714895 -3.65144 -2.26795 -2.80702 -2.89414 -0.206206 -0.865485 -1.20273 -2.43127 0.474238 -0.341941 -1.11117 1.24263 -0.911304 0.185863 -2.17276 0.366834 -1.09793 1.93603 0.0827023 2.36026 -1.6687 1.23186 1.29585 0.215279 -0.241372 2.08493 1.35504 2.49879 1.98617 2.05334 0.0829458 1.96289 1.46117 2.55865 0.692817 1.79912 2.63444 -0.619646 2.38546 2.42825 1.61986 1.78485 1.90984 0.892756 1.5699 0.329556 2.22467 0.987805 2.50406 2.01172 2.25283 2.66362 0.899173 2.03925 2.04791 1.42792 1.50512 1.00803 0.336106 -3.47382 1.06745 -2.22794  7029.44 6862.95 6844.29 6886.02 6665.18 6652.27 6694.58 6796.79 7221.92 8099.49 9338.7 10838.5 12218.7 12663.4 13549.7 14362.3 14400.7 14815.7 15536.8 16906.5 18664.8 20472.9 21695.6 22184.9 23315.6 24273.7 25692 27186 28563.4 30327.4 31797.5 32992.1 33906.4 35011.2 35342.9 35703.6 35281.1 34831.6 34840.3 35309.1 35547.6 36702.8 38294.2 40046.8 41494.1 42555 43004.1 42903.9 0.338602  42041 39664.1 37163.2 34525.1 31933.2 29578.6 27575.3 25947.6 24658.7 23656 22912.5 22431.9 22266.4 22456.2 23059.9  11129.7 10467.3 9706.41 8906.04 8155.53 7518.5 7031.9 6678.91 6387.37 6146.24 5955.82 5821.65 5769.05 5811.61 6025.48 7.27633 5.52551 2.13367 7.95969 2.11065 6.82817 6.76201 3.4793 11.1968 16.1004 101701
1.34897 0.834542 1 0.0926353 0.07 32296.6 5935.65 451.389  19932.9 19344.4 19152.6 20037.4 21684.5 23025 24246.7 26982.1 28756 31201 33087.1 35967.8 37507.5 41715.1 46033.3 51553.1 53524.4 55306.4 57407.9 60766.4 63561 66083 70273.6 69447.5 71557.2 75240.6 77714.3 80737.3 84348.9 86880.2 88359.3 88857 87705.8 87650.8 87116.5 87900.8 86577.9 88945.6 90159.9 91944.4 93263.5 93589.6 93367.2 92437.2 90406.6 87109.5 84350.3 79604.5  -1.00926 -1.27251 -1.11357 -1.4002 -0.064857 -2.1012 -1.44517 -0.657059 -0.00999542 -1.13668 -0.911523 -1.29759 -0.578788 -2.77387 -1.41885 -2.30449 -1.32874 -0.694577 -0.782853 -0.846824 -2.25171 -1.97224 -0.779066 0.382929 0.156828 -0.645317 -1.80991 -1.07601 0.293571 -0.200015 -3.33018 1.51538 1.49221 0.154047 -0.854311 1.62036 -0.0220234 0.540437 -0.731629 1.49314 0.214905 2.48684 1.54287 1.62368 0.761437 0.92213 1.32821 2.00334 0.538479 1.46693 2.29712 -0.609992 1.79632 1.9163 1.23741 1.75928 1.6871 0.785457 0.989419 1.02403 0.960455 1.25948 1.20884 1.82289 1.36832 2.23368 1.27282 1.30426 1.5197 0.501521 0.148895 0.0846774 -0.64345 -2.75001 0.646598 0.0299175  7650.07 7257.47 7238.11 7007.16 6752.02 6578.01 6558.05 6691.47 7012.48 7875.96 9012.12 10248.4 11266.6 11679.1 12365.1 13305.3 13117.8 13214 13875.1 15057.6 16986.1 18708.6 20046 19990.4 20469.8 21424.1 22354.9 23406.6 24847.2 26437.2 27815.6 28977.6 29592.1 30578.9 31237.4 31753.6 31132.5 30932.7 30551.2 30517.9 30410.2 30684.1 31424.4 32430.3 33389.3 33975 34394.9 33633.3 0.63271  32296.6 30994.5 29360.5 27671.1 26118.4 24885.8 24095.3 23842 24093 24704.1 25452.6 26199.2 26918.6 27606.3 28238.9  5935.65 5610.99 5249.13 4887.64 4570.13 4328 4183.3 4176.36 4329.18 4540.91 4692.24 4812 4939.07 5071.63 5186.42 4.79271 3.01533 20.6717 4.23321 4.11122 11.6801 3.47197 14.8182 1.08629 10.702 76728.4
1.51223 0.771213 1 0.0720339 0.07 34910.2 5014.28 472.676  21411.5 21158.5 22229 22700.8 24465.8 26370.7 27937.6 30239.2 32549.2 35255.4 37213.2 40880.9 42701.4 47072.3 51781.1 57709.8 60521.1 63523.6 65800.2 70813 73939.7 76657.7 80946.7 80472.7 82941.1 85851.4 88341.7 90969.3 93710.5 95869.9 96357.5 96382.2 95942 95826.5 96502.6 97577.9 97827.5 100011 101131 102728 103128 103454 102671 101246 98540.1 94432.8 89462.5 85354.4  0.855185 -0.572851 -3.1662 -0.322285 -1.09028 -1.37181 -0.101718 -2.03747 -2.57547 0.45241 -3.44916 -3.32166 -3.74027 -1.53381 0.259602 -3.67936 -1.88241 -4.42274 -0.912419 -2.6088 -1.82203 -0.17322 -0.054545 -0.178993 -1.93987 1.18747 -3.58445 -0.744663 -0.438581 -0.677137 1.24887 -0.323377 1.83576 0.83661 0.349324 1.26703 0.522012 1.00767 -1.93946 1.87065 0.879302 2.29059 1.99197 2.05974 -0.689278 1.54143 1.13331 2.32074 0.48867 1.53559 2.40094 -0.645693 1.8468 1.99256 1.3638 1.71574 1.68488 0.849256 0.786668 1.18361 1.47929 1.23959 2.02633 1.73454 1.529 2.17946 0.913673 1.4365 0.772605 1.12528 0.655879 -0.518986 -3.50902 -3.12228 -3.44594 1.57029  7805.95 7642.4 7708.24 7782.43 7584.81 7634.52 7629.47 7754.22 8259.27 9087.88 10234.3 11521.2 12399.5 13169.7 13801 14512.7 14820.8 15220.9 16050.8 17603.8 19611.1 21455.8 22934.7 23273.2 24170.1 25026 26147.5 27296.9 28593.6 30180.4 31355.1 32394.8 33120.3 33997.3 34406.8 34707.4 34402.5 34087.9 33963.1 34178.4 34560.5 35310.9 36111.8 37116.5 37834 37952.1 37540.3 36483.9 0.584055  34910.2 33587.5 32096.3 30687.1 29658.7 29307.3 29792.5 31024.1 32687.6 34320.2 35519.4 36080.9 36090.3 35752.2 35341.2  5014.28 4767.73 4482.65 4203.72 4003.92 3971.56 4146.67 4476.64 4871.94 5199.51 5339.24 5318 5220.55 5086.64 4946.71 20.6949 4.92325 32.4458 5.29276 2.52529 4.25999 7.76007 1.94655 2.81145 1.3501 85625.1
1.50397 0.77529 1 0.135605 0.07 41732.7 10556.3 465.118  23407 22748.2 23475.1 24637.6 26070.9 27358.2 29923.4 31841.2 34373.2 36441.9 38345.2 41513.4 42194.8 47101.5 51861.8 57819.8 60793.2 63493.6 66461.7 70742.5 73869 76001.9 80632 80985.1 82147.4 85675.7 86788.2 89796.1 92348 94677.9 96068.7 95997.2 95411.4 96030 96492.4 98141.2 98511.2 102225 103873 106952 108710 111098 111376 110625 109090 107630 105001 100401  -0.679444 -2.10946 -1.66949 -1.39435 -1.74279 -0.790227 -1.30754 0.348824 0.254832 -0.562047 -2.54181 -1.81983 -1.71333 -1.03844 -1.88425 -2.27775 -1.24225 -1.33148 -3.15006 -1.39883 0.577642 0.145513 -0.209297 -0.605168 -1.65283 -0.191517 -2.95549 0.347114 -1.17109 -3.76623 1.2144 0.835416 1.05403 0.870095 1.43869 0.51943 0.636518 -1.40289 -0.0678141 1.62752 0.900962 2.32202 1.75289 1.68974 0.487589 1.1229 1.24485 2.03667 0.649735 1.23752 2.32707 -0.391411 1.78806 1.84705 1.13835 1.75076 1.38059 0.547459 1.07381 1.05842 0.970682 1.68982 1.52543 2.04411 1.04614 2.26325 0.895458 1.77669 1.59724 1.44386 -1.97874 -0.504895 0.0355069 1.49562 -0.72987 -0.649221  9551.65 9429.8 9320.59 9295.18 9119.55 8822.44 8785.24 8876.32 9542.12 10656.5 12034.1 13484.8 14006.1 14798.9 15383.3 16251.2 16505.8 17128.7 18582.6 20475.7 22789.7 24534.9 25939.8 26343.4 26427.6 27464.5 27964.8 29133.6 30469.4 32301.2 33825.8 34821.4 35643.2 36405.9 36776.9 36682.9 36292.5 36255.3 36248.8 36812.2 37235 38438.2 39775.4 41153.3 42446 43197 43662.3 42940.1 0.716436  41732.7 39066.6 36586.3 34362.4 32542.9 31303.5 30774.6 30841.1 31091 31062.2 30671.9 30059.5 29468.4 29098.4 28996  10556.3 9831.04 9096.6 8473.59 7937.85 7467.63 7226.06 7379.29 7702.46 7819.85 7700.64 7452.3 7183.19 7003.51 7008.66 2.38962 32.048 2.78088 8.58012 3.03521 5.44869 3.18323 3.54582 18.8536 1.59141 97286.9
1.37915 0.622823 1 0.108525 0.07 39209.8 8218.43 461.564  27263.2 26666.8 26603.1 27291.3 30563 33031.7 35946.4 37992.1 40508.3 42605.2 45299.4 48602.1 50594.1 54850.7 59613.2 65037.8 67025 69890.1 72092 77290 79487.5 82268.9 87939.3 87792 91082 95454.4 98641.1 102996 106440 109309 111075 110905 109873 109427 109433 110717 109603 111722 112116 112422 112440 112817 110849 108604 105958 101794 97834.3 92687.1  -1.41862 -1.83123 0.0152618 -0.518344 -0.0959761 -2.09157 0.762354 -2.0788 0.464382 -1.15975 -1.27199 -0.598851 -0.380062 -3.35288 -1.34633 -2.38229 -2.01625 -1.74604 -2.58456 -2.91964 -1.63338 -1.95709 0.310283 -1.55134 -0.252034 -1.27278 -2.03278 -1.0238 -1.12316 0.198298 0.347794 0.640002 1.83003 0.0426626 0.883001 0.427618 0.104628 -2.75538 0.881897 1.24539 0.534269 1.94404 1.56099 1.47546 0.23775 1.15015 0.250979 2.10855 -2.74341 1.14152 2.23264 -2.6821 1.76782 1.82765 0.902572 1.43775 1.33026 0.910733 0.506341 0.827329 0.711219 1.09561 1.33437 1.59754 0.828497 1.93421 0.400898 0.975762 1.31128 0.672825 -1.06314 -0.813562 -0.244704 -2.5783 0.0175888 -1.55944  11667.1 11249.3 10928.7 10674.7 10308 10147.4 10015.7 9896.04 10598.1 11989.3 13749.2 15617.8 16999.1 17845.8 18513.8 19153.1 18938.7 19373.5 20591.2 22291.5 24292.4 26256.3 27826 27980.1 28656.5 29580.4 30757 32465.8 34125.3 36102.7 38114.7 39425.5 40465.3 41446 42096.9 42537.1 41870.9 41398.4 40939 40587.2 40268.5 40851.7 41181.1 41821.1 42415 42435.8 42203.4 41246.7 0.980439  39209.8 36812.7 34175.3 31553.9 29093 26918.8 25135.8 23821.9 22950.7 22360.8 21913.3 21513 21132.2 20827 20605  8218.43 7632.02 7029.45 6450.13 5913.71 5429.55 5023.36 4771.08 4632.5 4453.33 4295.11 4142.08 3967.07 3828.4 3785.79 0.158287 5.92269 9.20046 1.82233 6.01018 5.13529 0.884595 2.52787 11.9478 0.993811 87815.1
1.89638 0.694285 1 0.144497 0.07 39709.8 10892.6 451.661  20775.3 20672.4 20917 22596.4 23683.2 26305.5 28353.4 31242.6 32976.3 36174.4 38300 42092.6 45287.3 50289.1 55635.3 61640.7 64715.2 68071.5 70261 74981.6 77999.2 80957 85858.5 86220.1 89372.9 93122.9 95938.2 99731.5 103306 105735 107718 108064 108273 107874 109371 110670 110898 114418 114982 116540 116370 116084 114432 112874 110233 106123 101702 94573.3  -2.89797 0.550041 -1.18293 -1.57398 -0.0345161 -1.20309 -1.40825 -1.50391 -1.12349 -1.3497 0.0709222 -3.68773 0.579332 -1.27275 -2.15279 -1.67107 -2.15338 -1.38897 -0.818671 -2.67154 -0.275503 -1.3348 -0.519093 -0.0725229 0.330287 -1.9763 -0.227266 -0.759214 0.821533 -0.348687 -0.221314 1.58807 0.497646 1.78222 0.554164 1.18258 -0.252451 1.33578 -1.3786 1.87438 1.33748 2.39439 2.10384 1.82425 0.647973 1.58745 1.27191 2.27666 0.13599 1.65271 2.5716 -2.95333 2.23072 2.06246 1.42722 1.71457 1.86419 0.89 1.45926 0.874088 1.57593 1.26947 2.29522 1.68253 1.44658 2.44468 0.255725 1.68012 1.05453 1.04612 -0.732326 1.16972 -0.594373 -1.21633 -2.47408 -1.96508  7935.18 7696.23 7662.25 7649.51 7561.65 7469.81 7505.66 7855.95 8237.44 9226.82 10510.3 11975.6 13359.6 14255.8 14906.5 15721.4 15938.2 16505.8 17440.1 19274.3 21722.6 23951.3 25556.2 26191.2 26859.9 27723.5 28702.8 30237.5 31822.3 33712.2 35529.5 37070.2 38329.5 39318 39928.9 40370.2 40136.1 40096.2 39825.8 39956.8 40105.8 40802.4 41701.5 42620.4 43410.9 43496.5 43266.8 41504.2 0.569533  39709.8 36584.7 33580.1 30663.7 27968.1 25696.2 23998.2 22876.6 22221 21903.4 21827.9 21940 22124.3 22315.4 22572.3  10892.6 10023.6 9159.17 8292.69 7478.43 6823.03 6414.02 6203.33 6084.6 6046.81 6066.02 6131.49 6239.88 6249.01 6121.92 9.76802 5.81078 2.5809 12.1014 2.02017 8.27143 14.1464 1.47051 0.475922 1.35831 91581.6
1.52368 0.742157 1 0.193229 0.07 39472.7 14106.5 476.451  22726.7 21764.1 22052.6 22407.8 23778.9 24849.6 26032.1 30026.5 32591.5 35614.5 37758.1 41030.1 42923.7 47760.4 53801.2 58957.4 61709.4 64774.4 66675.3 70753.9 73449.9 76360.3 81529.2 82235.3 84090.2 88767.5 91582.9 94296.7 97330.4 99393.4 100519 100132 99462.2 99164.1 99964.9 100740 99984 103494 104959 107152 108432 109829 109655 108275 106259 102276 97624.5 92651.1  0.268793 -0.588053 0.719512 0.746636 -1.92922 -0.562769 -3.6422 -4.37176 -4.6168 -3.63846 -2.11685 -0.0421369 -1.19374 -0.785143 0.702845 -2.19632 -4.14024 -1.28621 -3.09337 -0.116278 -1.82866 -0.949603 -2.15455 0.166874 0.0944052 -1.51306 -0.971115 -3.29 0.00553498 -1.68794 1.04585 0.333276 1.48494 1.11602 -0.657839 1.98321 -2.55045 0.719362 -1.06588 1.47839 0.852804 2.40358 2.01528 1.4465 0.791679 1.59198 0.68726 2.07176 0.634147 1.52692 2.45867 -1.24581 1.59961 2.28924 1.23848 1.43504 1.57571 0.630327 0.776003 1.18193 1.00731 1.24821 2.0819 1.47096 1.46103 2.53767 0.893733 1.46319 1.35901 0.953977 -0.670868 -0.321886 0.0235378 -1.80085 -4.75651 -0.513727  9521.47 9118.78 8881.86 8701.89 8328.21 7690.39 7474.26 7639.18 8201.69 9176.04 10438.9 11954.7 13165 14152.2 15348.5 16161.5 16233.5 16513.9 17392.4 19134.6 21411.3 23566 25175.1 25762.3 26314.6 27319.6 28303.9 29489 31043.5 32872.8 34601.8 35727.7 36829.9 37820.9 38126.6 38224.5 37220.8 36499.5 35940.9 35936.5 36147.7 37269.9 38697.4 40188.7 41624 42187.2 42170.7 41504.3 0.659895  39472.7 35408.4 31566.5 27980.3 24809.9 22241.1 20469.6 19610 19620.7 20242.2 21180.1 22393.7 23931.9 25591.5 26979.9  14106.5 12614 11172.9 9833.43 8625.55 7623.61 6922.06 6621.82 6769.57 7141.84 7452.54 7802.19 8452.32 9269.62 9853.15 2.85511 2.96525 18.2519 9.93351 3.83807 5.37965 22.8157 17.1716 7.31565 9.0871 88135.1
1.6074 0.634815 1 0.196553 0.07 43239 15658.1 459.447  27347.2 27181.7 26949.6 27706.1 28809.9 31414.5 33057.3 34935.4 36986.8 39379 41278.9 43895.8 45701.5 51449.1 56970.8 62642.5 64829.8 68540.8 71085.6 76396.7 79269.3 83156 89025.5 90826.9 94530.2 99431.7 103277 107566 110907 113407 115089 114615 114074 113666 113600 114126 114030 115784 116761 117950 119551 120658 119711 118196 115895 111123 106399 132153  -1.73604 0.069171 1.98873 -0.0629633 -1.81425 -0.418123 -0.49013 -1.70127 -3.77423 -1.63839 -1.88109 0.0729071 -1.97493 -0.246873 -4.08579 -3.121 -0.901515 -0.881806 -1.96012 -1.99971 -0.814607 -0.493455 -0.199244 -0.531239 -1.42966 0.320591 -0.388433 -1.99094 -0.304627 0.865098 -1.47946 1.05757 1.008 1.48059 0.310538 0.507971 0.450835 0.616524 -0.158288 1.22872 0.991624 2.46795 1.66351 1.5575 0.376434 1.56623 0.461314 2.40372 -0.271729 1.56693 2.38326 0.0484612 1.82222 2.04006 1.44338 1.771 1.15792 1.20664 0.969528 1.01839 1.29023 0.997579 1.86086 1.45111 1.39021 2.02697 1.48531 1.12744 1.74027 1.24245 -0.994447 -2.41258 -0.612351 -2.02311 -2.00992 4.28066  11364.7 10870.4 10630 10398.2 10158.7 10131.9 10022.2 10175.8 10713.9 11695 12951.9 14328.8 15342.1 16112.4 16860.7 17484.2 17247.5 17815 19145.7 20851.2 23093.1 25340 27013.1 27888.8 29015 30450.1 32026.7 33773.8 35744.9 37669.4 39621 40826.7 41913.5 43049.8 43359.3 43664.4 43340.3 42948.1 42432.9 42441.4 42551.1 43059 43616.4 44588.1 45580.4 45683.9 45763.8 44968.2 0.769266  43239 40181.4 38527.5 39392.6 43593.5 50485.6 57429.6 61721.1 62672.8 61033.8 57817.5 53863.8 49749.7 45765.9 42121.9  15658.1 14054.9 12756.4 12447.2 14288.1 18631.4 22767.9 24359 24080.3 22908.7 21295.3 19610.8 18014.7 16489.4 15080.5 15.6314 2.53737 22.2644 3.31807 5.20815 7.0254 8.82377 3.14234 4.45734 4.63938 148260
