"YEAR","FMP_AREA","FMP_GEAR","SPECIES","LENGTH","FREQUENCY","PERFORMANCE","HAUL_JOIN","PORT_JOIN"
1991,"GOA","TRW",330,39,1,1,"346050",NA
1991,"GOA","TRW",330,40,1,1,"346050",NA
1991,"GOA","TRW",330,41,3,1,"346050",NA
1991,"GOA","TRW",330,42,2,1,"346050",NA
1991,"GOA","TRW",330,43,2,1,"346050",NA
1991,"GOA","TRW",330,44,2,1,"346050",NA
1991,"GOA","TRW",330,39,1,1,"346050",NA
1991,"GOA","TRW",330,40,3,1,"346050",NA
1991,"GOA","TRW",330,41,4,1,"346050",NA
1991,"GOA","TRW",330,42,3,1,"346050",NA
1991,"GOA","TRW",330,43,5,1,"346050",NA
1991,"GOA","TRW",330,44,1,1,"346050",NA
1991,"GOA","TRW",330,40,1,1,"346051",NA
1991,"GOA","TRW",330,47,1,1,"346030",NA
1991,"GOA","TRW",330,39,5,1,"346030",NA
1991,"GOA","TRW",330,40,5,1,"346030",NA
1991,"GOA","TRW",330,41,7,1,"346030",NA
1991,"GOA","TRW",330,42,4,1,"346030",NA
1991,"GOA","TRW",330,43,6,1,"346030",NA
1991,"GOA","TRW",330,44,6,1,"346030",NA
1991,"GOA","TRW",330,45,3,1,"346030",NA
1991,"GOA","TRW",330,46,3,1,"346030",NA
1991,"GOA","TRW",330,38,1,1,"346033",NA
1991,"GOA","TRW",330,40,1,1,"346033",NA
1991,"GOA","TRW",330,41,8,1,"346033",NA
1991,"GOA","TRW",330,42,8,1,"346033",NA
1991,"GOA","TRW",330,43,5,1,"346033",NA
1991,"GOA","TRW",330,44,8,1,"346033",NA
1991,"GOA","TRW",330,45,6,1,"346033",NA
1991,"GOA","TRW",330,46,1,1,"346033",NA
1991,"GOA","TRW",330,42,1,1,"346051",NA
1991,"GOA","TRW",330,43,1,1,"346051",NA
1991,"GOA","TRW",330,44,3,1,"346051",NA
1991,"GOA","TRW",330,47,1,1,"346051",NA
1991,"GOA","TRW",330,39,2,1,"346051",NA
1991,"GOA","TRW",330,40,2,1,"346051",NA
1991,"GOA","TRW",330,41,4,1,"346051",NA
1991,"GOA","TRW",330,42,3,1,"346051",NA
1991,"GOA","TRW",330,43,7,1,"346051",NA
1991,"GOA","TRW",330,44,3,1,"346051",NA
1991,"GOA","TRW",330,45,2,1,"346051",NA
1991,"GOA","TRW",330,38,1,4,"346052",NA
1991,"GOA","TRW",330,39,1,4,"346052",NA
1991,"GOA","TRW",330,40,1,4,"346052",NA
1991,"GOA","TRW",330,41,1,4,"346052",NA
1991,"GOA","TRW",330,42,3,4,"346052",NA
1991,"GOA","TRW",330,43,1,4,"346052",NA
1991,"GOA","TRW",330,44,2,4,"346052",NA
1991,"GOA","TRW",330,45,1,4,"346052",NA
1991,"GOA","TRW",330,38,1,4,"346052",NA
1991,"GOA","TRW",330,39,5,4,"346052",NA
1991,"GOA","TRW",330,40,5,4,"346052",NA
1991,"GOA","TRW",330,41,5,4,"346052",NA
1991,"GOA","TRW",330,42,6,4,"346052",NA
1991,"GOA","TRW",330,43,2,4,"346052",NA
1991,"GOA","TRW",330,44,1,4,"346052",NA
1991,"GOA","TRW",330,40,1,1,"346055",NA
1991,"GOA","TRW",330,42,3,1,"346055",NA
1991,"GOA","TRW",330,37,1,1,"346033",NA
1991,"GOA","TRW",330,38,2,1,"346033",NA
1991,"GOA","TRW",330,39,4,1,"346033",NA
1991,"GOA","TRW",330,40,7,1,"346033",NA
1991,"GOA","TRW",330,41,8,1,"346033",NA
1991,"GOA","TRW",330,42,8,1,"346033",NA
1991,"GOA","TRW",330,43,7,1,"346033",NA
1991,"GOA","TRW",330,44,6,1,"346033",NA
1991,"GOA","TRW",330,45,2,1,"346033",NA
1991,"GOA","TRW",330,46,1,1,"346033",NA
1991,"GOA","TRW",330,39,1,1,"346040",NA
1991,"GOA","TRW",330,40,4,1,"346040",NA
1991,"GOA","TRW",330,41,10,1,"346040",NA
1991,"GOA","TRW",330,42,6,1,"346040",NA
1991,"GOA","TRW",330,43,5,1,"346040",NA
1991,"GOA","TRW",330,44,5,1,"346040",NA
1991,"GOA","TRW",330,45,3,1,"346040",NA
1991,"GOA","TRW",330,38,1,1,"346040",NA
1991,"GOA","TRW",330,39,7,1,"346040",NA
1991,"GOA","TRW",330,40,9,1,"346040",NA
1991,"GOA","TRW",330,41,5,1,"346040",NA
1991,"GOA","TRW",330,42,4,1,"346040",NA
1991,"GOA","TRW",330,43,3,1,"346040",NA
1991,"GOA","TRW",330,48,1,1,"346065",NA
1991,"GOA","TRW",330,35,1,1,"346065",NA
1991,"GOA","TRW",330,40,1,1,"346065",NA
1991,"GOA","TRW",330,41,3,1,"346065",NA
1991,"GOA","TRW",330,42,1,1,"346065",NA
1991,"GOA","TRW",330,43,4,1,"346065",NA
1991,"GOA","TRW",330,44,4,1,"346065",NA
1991,"GOA","TRW",330,47,1,1,"346065",NA
1991,"GOA","TRW",330,42,1,1,"346067",NA
1991,"GOA","TRW",330,43,2,1,"346067",NA
1991,"GOA","TRW",330,44,4,1,"346067",NA
1991,"GOA","TRW",330,46,2,1,"346067",NA
1991,"GOA","TRW",330,47,3,1,"346067",NA
1991,"GOA","TRW",330,41,1,1,"346067",NA
1991,"GOA","TRW",330,42,2,1,"346067",NA
1991,"GOA","TRW",330,43,3,1,"346067",NA
1991,"GOA","TRW",330,45,2,1,"346067",NA
1991,"GOA","TRW",330,46,1,1,"346067",NA
1991,"GOA","TRW",330,39,1,1,"346069",NA
1991,"GOA","TRW",330,40,4,1,"346069",NA
1991,"GOA","TRW",330,41,4,1,"346069",NA
1991,"GOA","TRW",330,42,6,1,"346069",NA
1991,"GOA","TRW",330,43,3,1,"346069",NA
1991,"GOA","TRW",330,44,9,1,"346069",NA
1991,"GOA","TRW",330,45,6,1,"346069",NA
1991,"GOA","TRW",330,46,3,1,"346069",NA
1991,"GOA","TRW",330,47,2,1,"346069",NA
1991,"GOA","TRW",330,48,1,1,"346069",NA
1991,"GOA","TRW",330,39,6,1,"346069",NA
1991,"GOA","TRW",330,40,5,1,"346069",NA
1991,"GOA","TRW",330,41,6,1,"346069",NA
1991,"GOA","TRW",330,42,8,1,"346069",NA
1991,"GOA","TRW",330,43,9,1,"346069",NA
1991,"GOA","TRW",330,44,6,1,"346069",NA
1991,"GOA","TRW",330,45,5,1,"346069",NA
1991,"GOA","TRW",330,40,1,1,"346075",NA
1991,"GOA","TRW",330,41,1,1,"346075",NA
1991,"GOA","TRW",330,42,2,1,"346075",NA
1991,"GOA","TRW",330,43,4,1,"346075",NA
1991,"GOA","TRW",330,44,3,1,"346075",NA
1991,"GOA","TRW",330,47,1,1,"346075",NA
1991,"GOA","TRW",330,40,1,1,"346076",NA
1991,"GOA","TRW",330,41,2,1,"346076",NA
1991,"GOA","TRW",330,43,4,1,"346076",NA
1991,"GOA","TRW",330,44,7,1,"346076",NA
1991,"GOA","TRW",330,45,3,1,"346076",NA
1991,"GOA","TRW",330,46,1,1,"346076",NA
1991,"GOA","TRW",330,47,3,1,"346076",NA
1991,"GOA","TRW",330,39,1,1,"346076",NA
1991,"GOA","TRW",330,40,1,1,"346076",NA
1991,"GOA","TRW",330,41,9,1,"346076",NA
1991,"GOA","TRW",330,42,8,1,"346076",NA
1991,"GOA","TRW",330,43,6,1,"346076",NA
1991,"GOA","TRW",330,44,4,1,"346076",NA
1991,"GOA","TRW",330,45,5,1,"346076",NA
1991,"GOA","TRW",330,46,3,1,"346076",NA
1991,"GOA","TRW",330,40,1,1,"346077",NA
1991,"GOA","TRW",330,41,1,1,"346077",NA
1991,"GOA","TRW",330,42,1,1,"346077",NA
1991,"GOA","TRW",330,44,6,1,"346077",NA
1991,"GOA","TRW",330,45,7,1,"346077",NA
1991,"GOA","TRW",330,46,2,1,"346077",NA
1991,"GOA","TRW",330,47,2,1,"346077",NA
1991,"GOA","TRW",330,40,1,1,"346030",NA
1991,"GOA","TRW",330,41,4,1,"346030",NA
1991,"GOA","TRW",330,42,8,1,"346030",NA
1991,"GOA","TRW",330,43,8,1,"346030",NA
1991,"GOA","TRW",330,44,9,1,"346030",NA
1991,"GOA","TRW",330,45,2,1,"346030",NA
1991,"GOA","TRW",330,46,3,1,"346030",NA
1991,"GOA","TRW",330,49,1,1,"346077",NA
1991,"GOA","TRW",330,39,1,1,"346077",NA
1991,"GOA","TRW",330,41,5,1,"346077",NA
1991,"GOA","TRW",330,42,9,1,"346077",NA
1991,"GOA","TRW",330,43,5,1,"346077",NA
1991,"GOA","TRW",330,44,6,1,"346077",NA
1991,"GOA","TRW",330,45,2,1,"346077",NA
1991,"GOA","TRW",330,46,2,1,"346077",NA
1991,"GOA","TRW",330,49,1,1,"346077",NA
1991,"GOA","TRW",330,40,1,1,"346080",NA
1991,"GOA","TRW",330,41,6,1,"346080",NA
1991,"GOA","TRW",330,42,5,1,"346080",NA
1991,"GOA","TRW",330,43,3,1,"346080",NA
1991,"GOA","TRW",330,44,3,1,"346080",NA
1991,"GOA","TRW",330,46,3,1,"346080",NA
1991,"GOA","TRW",330,38,1,1,"346080",NA
1991,"GOA","TRW",330,39,4,1,"346080",NA
1991,"GOA","TRW",330,40,6,1,"346080",NA
1991,"GOA","TRW",330,50,1,1,"346012",NA
1991,"GOA","TRW",330,40,2,4,"346013",NA
1991,"GOA","TRW",330,41,4,4,"346013",NA
1991,"GOA","TRW",330,42,3,4,"346013",NA
1991,"GOA","TRW",330,43,4,4,"346013",NA
1991,"GOA","TRW",330,44,4,4,"346013",NA
1991,"GOA","TRW",330,45,1,4,"346013",NA
1991,"GOA","TRW",330,46,1,4,"346013",NA
1991,"GOA","TRW",330,40,1,4,"346013",NA
1991,"GOA","TRW",330,47,4,1,"346070",NA
1991,"GOA","TRW",330,48,1,1,"346070",NA
1991,"GOA","TRW",330,36,1,1,"346070",NA
1991,"GOA","TRW",330,40,2,1,"346070",NA
1991,"GOA","TRW",330,41,2,1,"346070",NA
1991,"GOA","TRW",330,42,6,1,"346070",NA
1991,"GOA","TRW",330,43,6,1,"346070",NA
1991,"GOA","TRW",330,44,6,1,"346070",NA
1991,"GOA","TRW",330,45,7,1,"346070",NA
1991,"GOA","TRW",330,41,1,4,"346007",NA
1991,"GOA","TRW",330,42,2,4,"346007",NA
1991,"GOA","TRW",330,43,4,4,"346007",NA
1991,"GOA","TRW",330,44,3,4,"346007",NA
1991,"GOA","TRW",330,46,1,4,"346007",NA
1991,"GOA","TRW",330,39,1,4,"346007",NA
1991,"GOA","TRW",330,40,4,4,"346007",NA
1991,"GOA","TRW",330,41,2,4,"346007",NA
1991,"GOA","TRW",330,42,2,4,"346007",NA
1991,"GOA","TRW",330,43,5,4,"346007",NA
1991,"GOA","TRW",330,44,3,4,"346007",NA
1991,"GOA","TRW",330,45,1,4,"346007",NA
1991,"GOA","TRW",330,46,1,4,"346007",NA
1991,"GOA","TRW",330,40,1,1,"346012",NA
1991,"GOA","TRW",330,41,3,1,"346012",NA
1991,"GOA","TRW",330,42,4,1,"346012",NA
1991,"GOA","TRW",330,43,7,1,"346012",NA
1991,"GOA","TRW",330,44,2,1,"346012",NA
1991,"GOA","TRW",330,45,6,1,"346012",NA
1991,"GOA","TRW",330,46,1,1,"346012",NA
1991,"GOA","TRW",330,49,1,1,"346012",NA
1991,"GOA","TRW",330,38,1,1,"346012",NA
1991,"GOA","TRW",330,39,3,1,"346012",NA
1991,"GOA","TRW",330,41,7,4,"346013",NA
1991,"GOA","TRW",330,42,6,4,"346013",NA
1991,"GOA","TRW",330,43,7,4,"346013",NA
1991,"GOA","TRW",330,44,5,4,"346013",NA
1991,"GOA","TRW",330,45,4,4,"346013",NA
1991,"GOA","TRW",330,46,3,4,"346013",NA
1991,"GOA","TRW",330,47,1,4,"346013",NA
1991,"GOA","TRW",330,46,2,1,"346070",NA
1991,"GOA","TRW",330,48,1,1,"346070",NA
1991,"GOA","TRW",330,44,1,1,"346071",NA
1991,"GOA","TRW",330,47,1,1,"346071",NA
1991,"GOA","TRW",330,39,1,1,"346071",NA
1991,"GOA","TRW",330,41,3,1,"346071",NA
1991,"GOA","TRW",330,42,3,1,"346071",NA
1991,"GOA","TRW",330,43,2,1,"346071",NA
1991,"GOA","TRW",330,44,3,1,"346071",NA
1991,"GOA","TRW",330,45,3,1,"346071",NA
1991,"GOA","TRW",330,46,1,1,"346071",NA
1991,"GOA","TRW",330,47,2,1,"346071",NA
1991,"GOA","TRW",330,41,3,1,"346075",NA
1991,"GOA","TRW",330,42,3,1,"346075",NA
1991,"GOA","TRW",330,43,4,1,"346075",NA
1991,"GOA","TRW",330,45,2,1,"346075",NA
1991,"GOA","TRW",330,47,1,1,"346075",NA
1991,"GOA","TRW",330,48,1,1,"346075",NA
1991,"GOA","TRW",330,39,2,1,"346075",NA
1991,"GOA","TRW",330,41,7,1,"346012",NA
1991,"GOA","TRW",330,42,5,1,"346012",NA
1991,"GOA","TRW",330,43,8,1,"346012",NA
1991,"GOA","TRW",330,44,9,1,"346012",NA
1991,"GOA","TRW",330,45,5,1,"346012",NA
1991,"GOA","TRW",330,46,4,1,"346012",NA
1991,"GOA","TRW",330,47,1,1,"346012",NA
1991,"GOA","TRW",330,33,5,1,"349706",NA
1991,"GOA","TRW",330,35,11,1,"349706",NA
1991,"GOA","TRW",330,36,22,1,"349706",NA
1991,"GOA","TRW",330,37,17,1,"349706",NA
1991,"GOA","TRW",330,39,14,1,"349706",NA
1991,"GOA","TRW",330,40,7,1,"349706",NA
1991,"GOA","TRW",330,32,3,1,"349709",NA
1991,"GOA","TRW",330,34,9,1,"349709",NA
1991,"GOA","TRW",330,35,19,1,"349709",NA
1991,"GOA","TRW",330,36,12,1,"349709",NA
1991,"GOA","TRW",330,37,5,1,"349709",NA
1991,"GOA","TRW",330,38,6,1,"349709",NA
1991,"GOA","TRW",330,39,3,1,"349709",NA
1991,"GOA","TRW",330,41,10,1,"349709",NA
1991,"GOA","TRW",330,34,2,1,"349711",NA
1991,"GOA","TRW",330,35,5,1,"349711",NA
1991,"GOA","TRW",330,36,12,1,"349711",NA
1991,"GOA","TRW",330,38,3,1,"349711",NA
1991,"GOA","TRW",330,30,3,1,"349712",NA
1991,"GOA","TRW",330,34,2,1,"349712",NA
1991,"GOA","TRW",330,35,10,1,"349712",NA
1991,"GOA","TRW",330,36,5,1,"349712",NA
1991,"GOA","TRW",330,37,4,1,"349712",NA
1991,"GOA","TRW",330,42,1,1,"349712",NA
1991,"GOA","TRW",330,33,1,1,"349718",NA
1991,"GOA","TRW",330,35,1,1,"349718",NA
1991,"GOA","TRW",330,36,1,1,"349718",NA
1991,"GOA","TRW",330,39,1,1,"349718",NA
1992,"GOA","TRW",330,28,1,1,"127877",NA
1992,"GOA","TRW",330,29,1,1,"127877",NA
1992,"GOA","TRW",330,30,1,1,"127877",NA
1992,"GOA","TRW",330,31,1,1,"127877",NA
1992,"GOA","TRW",330,32,2,1,"127877",NA
1992,"GOA","TRW",330,33,2,1,"127877",NA
1992,"GOA","TRW",330,34,8,1,"127877",NA
1992,"GOA","TRW",330,35,11,1,"127877",NA
1992,"GOA","TRW",330,36,3,1,"127877",NA
1992,"GOA","TRW",330,37,2,1,"127877",NA
1992,"GOA","TRW",330,38,1,1,"127877",NA
1992,"GOA","TRW",330,39,1,1,"127877",NA
1992,"GOA","TRW",330,41,1,1,"127877",NA
1992,"GOA","TRW",330,28,1,1,"127877",NA
1992,"GOA","TRW",330,29,1,1,"127877",NA
1992,"GOA","TRW",330,30,2,1,"127877",NA
1992,"GOA","TRW",330,31,3,1,"127877",NA
1992,"GOA","TRW",330,32,6,1,"127877",NA
1992,"GOA","TRW",330,33,10,1,"127877",NA
1992,"GOA","TRW",330,34,4,1,"127877",NA
1992,"GOA","TRW",330,35,3,1,"127877",NA
1992,"GOA","TRW",330,37,1,1,"127877",NA
1992,"GOA","TRW",330,38,1,1,"127877",NA
1992,"GOA","TRW",330,39,1,1,"127877",NA
1992,"GOA","TRW",330,25,1,1,"127877",NA
1992,"GOA","TRW",330,26,1,1,"127877",NA
1992,"GOA","TRW",330,27,1,1,"127877",NA
1992,"GOA","TRW",330,29,1,1,"127886",NA
1992,"GOA","TRW",330,30,1,1,"127886",NA
1992,"GOA","TRW",330,31,1,1,"127886",NA
1992,"GOA","TRW",330,32,2,1,"127886",NA
1992,"GOA","TRW",330,33,6,1,"127886",NA
1992,"GOA","TRW",330,34,8,1,"127886",NA
1992,"GOA","TRW",330,35,12,1,"127886",NA
1992,"GOA","TRW",330,36,6,1,"127886",NA
1992,"GOA","TRW",330,37,2,1,"127886",NA
1992,"GOA","TRW",330,38,2,1,"127886",NA
1992,"GOA","TRW",330,39,1,1,"127886",NA
1992,"GOA","TRW",330,28,1,1,"127886",NA
1992,"GOA","TRW",330,30,2,1,"127886",NA
1992,"GOA","TRW",330,31,4,1,"127886",NA
1992,"GOA","TRW",330,33,10,1,"127886",NA
1992,"GOA","TRW",330,34,10,1,"127886",NA
1992,"GOA","TRW",330,35,5,1,"127886",NA
1992,"GOA","TRW",330,36,1,1,"127886",NA
1992,"GOA","TRW",330,38,1,1,"127886",NA
1992,"GOA","TRW",330,22,1,1,"127886",NA
1992,"GOA","TRW",330,34,9,1,"127858",NA
1992,"GOA","TRW",330,35,7,1,"127858",NA
1992,"GOA","TRW",330,36,4,1,"127858",NA
1992,"GOA","TRW",330,37,2,1,"127858",NA
1992,"GOA","TRW",330,38,1,1,"127858",NA
1992,"GOA","TRW",330,39,1,1,"127858",NA
1992,"GOA","TRW",330,39,1,3,"127866",NA
1992,"GOA","TRW",330,24,2,3,"127866",NA
1992,"GOA","TRW",330,26,3,3,"127866",NA
1992,"GOA","TRW",330,27,1,3,"127866",NA
1992,"GOA","TRW",330,28,1,3,"127866",NA
1992,"GOA","TRW",330,27,1,3,"127870",NA
1992,"GOA","TRW",330,40,1,1,"127858",NA
1992,"GOA","TRW",330,28,1,1,"127858",NA
1992,"GOA","TRW",330,30,1,1,"127858",NA
1992,"GOA","TRW",330,31,6,1,"127858",NA
1992,"GOA","TRW",330,32,6,1,"127858",NA
1992,"GOA","TRW",330,33,7,1,"127858",NA
1992,"GOA","TRW",330,34,4,1,"127858",NA
1992,"GOA","TRW",330,35,2,1,"127858",NA
1992,"GOA","TRW",330,36,1,1,"127858",NA
1992,"GOA","TRW",330,37,1,1,"127858",NA
1992,"GOA","TRW",330,38,1,1,"127858",NA
1992,"GOA","TRW",330,39,1,1,"127858",NA
1992,"GOA","TRW",330,23,1,1,"127858",NA
1992,"GOA","TRW",330,25,2,1,"127858",NA
1992,"GOA","TRW",330,26,1,1,"127858",NA
1992,"GOA","TRW",330,27,2,1,"127858",NA
1992,"GOA","TRW",330,27,1,3,"127866",NA
1992,"GOA","TRW",330,30,1,3,"127866",NA
1992,"GOA","TRW",330,31,2,3,"127866",NA
1992,"GOA","TRW",330,32,4,3,"127866",NA
1992,"GOA","TRW",330,33,8,3,"127866",NA
1992,"GOA","TRW",330,34,10,3,"127866",NA
1992,"GOA","TRW",330,36,11,3,"127866",NA
1992,"GOA","TRW",330,37,2,3,"127866",NA
1992,"GOA","TRW",330,38,1,3,"127866",NA
1992,"GOA","TRW",330,39,1,3,"127866",NA
1992,"GOA","TRW",330,41,1,3,"127866",NA
1992,"GOA","TRW",330,28,1,3,"127866",NA
1992,"GOA","TRW",330,29,3,3,"127866",NA
1992,"GOA","TRW",330,30,6,3,"127866",NA
1992,"GOA","TRW",330,31,10,3,"127866",NA
1992,"GOA","TRW",330,32,5,3,"127866",NA
1992,"GOA","TRW",330,33,2,3,"127866",NA
1992,"GOA","TRW",330,34,2,3,"127866",NA
1992,"GOA","TRW",330,35,1,3,"127866",NA
1992,"GOA","TRW",330,29,1,3,"127870",NA
1992,"GOA","TRW",330,30,2,3,"127870",NA
1992,"GOA","TRW",330,31,3,3,"127870",NA
1992,"GOA","TRW",330,32,2,3,"127870",NA
1992,"GOA","TRW",330,33,4,3,"127870",NA
1992,"GOA","TRW",330,34,2,3,"127870",NA
1992,"GOA","TRW",330,35,11,3,"127870",NA
1992,"GOA","TRW",330,36,9,3,"127870",NA
1992,"GOA","TRW",330,37,4,3,"127870",NA
1992,"GOA","TRW",330,38,2,3,"127870",NA
1992,"GOA","TRW",330,39,2,3,"127870",NA
1992,"GOA","TRW",330,27,1,3,"127870",NA
1992,"GOA","TRW",330,28,1,3,"127870",NA
1992,"GOA","TRW",330,29,2,3,"127870",NA
1992,"GOA","TRW",330,30,3,3,"127870",NA
1992,"GOA","TRW",330,31,3,3,"127870",NA
1992,"GOA","TRW",330,32,4,3,"127870",NA
1992,"GOA","TRW",330,33,8,3,"127870",NA
1992,"GOA","TRW",330,34,7,3,"127870",NA
1992,"GOA","TRW",330,35,4,3,"127870",NA
1992,"GOA","TRW",330,36,1,3,"127870",NA
1992,"GOA","TRW",330,37,1,3,"127870",NA
1992,"GOA","TRW",330,39,1,3,"127870",NA
1992,"GOA","TRW",330,24,1,3,"127870",NA
1992,"GOA","TRW",330,26,1,3,"127870",NA
1992,"GOA","TRW",330,27,1,1,"127877",NA
1992,"GOA","TRW",330,36,2,3,"127866",NA
1992,"GOA","TRW",330,37,1,3,"127866",NA
1992,"GOA","TRW",330,38,1,3,"127866",NA
1992,"GOA","TRW",330,29,2,3,"127854",NA
1992,"GOA","TRW",330,30,3,3,"127854",NA
1992,"GOA","TRW",330,31,6,3,"127854",NA
1992,"GOA","TRW",330,32,8,3,"127854",NA
1992,"GOA","TRW",330,34,9,3,"127854",NA
1992,"GOA","TRW",330,35,7,3,"127854",NA
1992,"GOA","TRW",330,36,4,3,"127854",NA
1992,"GOA","TRW",330,37,5,3,"127854",NA
1992,"GOA","TRW",330,38,3,3,"127854",NA
1992,"GOA","TRW",330,39,2,3,"127854",NA
1992,"GOA","TRW",330,40,1,3,"127854",NA
1992,"GOA","TRW",330,41,1,3,"127854",NA
1992,"GOA","TRW",330,27,1,3,"127854",NA
1992,"GOA","TRW",330,28,1,3,"127854",NA
1992,"GOA","TRW",330,29,2,3,"127854",NA
1992,"GOA","TRW",330,31,8,3,"127854",NA
1992,"GOA","TRW",330,33,6,3,"127854",NA
1992,"GOA","TRW",330,34,2,3,"127854",NA
1992,"GOA","TRW",330,35,3,3,"127854",NA
1992,"GOA","TRW",330,36,2,3,"127854",NA
1992,"GOA","TRW",330,37,1,3,"127854",NA
1992,"GOA","TRW",330,38,1,3,"127854",NA
1992,"GOA","TRW",330,39,1,3,"127854",NA
1992,"GOA","TRW",330,27,1,1,"127858",NA
1992,"GOA","TRW",330,28,1,1,"127858",NA
1992,"GOA","TRW",330,29,2,1,"127858",NA
1992,"GOA","TRW",330,31,1,1,"127858",NA
1992,"GOA","TRW",330,32,6,1,"127858",NA
1992,"GOA","TRW",330,33,11,1,"127858",NA
1992,"GOA","TRW",330,25,2,1,"127886",NA
1992,"GOA","TRW",330,26,3,1,"127886",NA
1992,"GOA","TRW",330,27,1,1,"127886",NA
1992,"GOA","TRW",330,28,1,1,"127896",NA
1992,"GOA","TRW",330,30,1,1,"127896",NA
1992,"GOA","TRW",330,31,2,1,"127896",NA
1992,"GOA","TRW",330,32,4,1,"127896",NA
1992,"GOA","TRW",330,33,5,1,"127896",NA
1992,"GOA","TRW",330,34,10,1,"127896",NA
1992,"GOA","TRW",330,35,11,1,"127896",NA
1992,"GOA","TRW",330,36,6,1,"127896",NA
1992,"GOA","TRW",330,37,3,1,"127896",NA
1992,"GOA","TRW",330,38,2,1,"127896",NA
1992,"GOA","TRW",330,39,1,1,"127896",NA
1992,"GOA","TRW",330,40,1,1,"127896",NA
1992,"GOA","TRW",330,27,1,1,"127896",NA
1992,"GOA","TRW",330,29,1,1,"127896",NA
1992,"GOA","TRW",330,30,4,1,"127896",NA
1992,"GOA","TRW",330,31,9,1,"127896",NA
1992,"GOA","TRW",330,32,8,1,"127896",NA
1992,"GOA","TRW",330,33,3,1,"127896",NA
1992,"GOA","TRW",330,34,2,1,"127896",NA
1992,"GOA","TRW",330,35,1,1,"127896",NA
1992,"GOA","TRW",330,37,1,1,"127896",NA
1992,"GOA","TRW",330,38,1,1,"127896",NA
1992,"GOA","TRW",330,24,1,1,"127896",NA
1992,"GOA","TRW",330,25,1,1,"127896",NA
1992,"GOA","TRW",330,26,2,1,"127896",NA
1992,"GOA","TRW",330,41,2,1,"155825",NA
1992,"GOA","TRW",330,42,1,1,"155825",NA
1992,"GOA","TRW",330,43,7,1,"155825",NA
1992,"GOA","TRW",330,44,2,1,"155825",NA
1992,"GOA","TRW",330,45,7,1,"155825",NA
1992,"GOA","TRW",330,46,6,1,"155825",NA
1992,"GOA","TRW",330,47,1,1,"155825",NA
1992,"GOA","TRW",330,48,3,1,"155825",NA
1992,"GOA","TRW",330,49,1,1,"155825",NA
1992,"GOA","TRW",330,51,1,1,"155825",NA
1992,"GOA","TRW",330,41,1,1,"155817",NA
1992,"GOA","TRW",330,42,1,1,"155817",NA
1992,"GOA","TRW",330,43,3,1,"155817",NA
1992,"GOA","TRW",330,44,6,1,"155817",NA
1992,"GOA","TRW",330,45,9,1,"155817",NA
1992,"GOA","TRW",330,46,8,1,"155817",NA
1992,"GOA","TRW",330,47,7,1,"155817",NA
1992,"GOA","TRW",330,48,4,1,"155817",NA
1992,"GOA","TRW",330,44,3,1,"155826",NA
1992,"GOA","TRW",330,45,3,1,"155826",NA
1992,"GOA","TRW",330,46,3,1,"155826",NA
1992,"GOA","TRW",330,47,3,1,"155826",NA
1992,"GOA","TRW",330,49,2,1,"155826",NA
1992,"GOA","TRW",330,40,1,1,"155833",NA
1992,"GOA","TRW",330,41,2,1,"155833",NA
1992,"GOA","TRW",330,42,3,1,"155833",NA
1992,"GOA","TRW",330,43,4,1,"155833",NA
1992,"GOA","TRW",330,44,6,1,"155833",NA
1992,"GOA","TRW",330,45,8,1,"155833",NA
1992,"GOA","TRW",330,46,6,1,"155833",NA
1992,"GOA","TRW",330,47,3,1,"155833",NA
1992,"GOA","TRW",330,49,1,1,"155833",NA
1992,"GOA","TRW",330,41,3,1,"155829",NA
1992,"GOA","TRW",330,43,2,1,"155829",NA
1992,"GOA","TRW",330,44,5,1,"155829",NA
1992,"GOA","TRW",330,45,8,1,"155829",NA
1992,"GOA","TRW",330,46,5,1,"155829",NA
1992,"GOA","TRW",330,47,3,1,"155829",NA
1992,"GOA","TRW",330,48,3,1,"155829",NA
1992,"GOA","TRW",330,49,2,1,"155829",NA
1992,"GOA","TRW",330,40,1,1,"158797",NA
1992,"GOA","TRW",330,41,1,1,"158797",NA
1992,"GOA","TRW",330,43,1,1,"158797",NA
1992,"GOA","TRW",330,45,5,1,"158797",NA
1992,"GOA","TRW",330,46,7,1,"158797",NA
1992,"GOA","TRW",330,47,3,1,"158797",NA
1992,"GOA","TRW",330,48,3,1,"158797",NA
1992,"GOA","TRW",330,50,2,1,"158797",NA
1992,"GOA","TRW",330,51,1,1,"158797",NA
1992,"GOA","TRW",330,43,2,1,"158797",NA
1992,"GOA","TRW",330,44,1,1,"158797",NA
1992,"GOA","TRW",330,45,5,1,"158797",NA
1992,"GOA","TRW",330,46,2,1,"158797",NA
1992,"GOA","TRW",330,47,2,1,"158797",NA
1992,"GOA","TRW",330,48,2,1,"158797",NA
1992,"GOA","TRW",330,49,2,1,"158797",NA
1992,"GOA","TRW",330,51,1,1,"158797",NA
1992,"GOA","TRW",330,46,9,1,"167188",NA
1992,"GOA","TRW",330,47,2,1,"167188",NA
1992,"GOA","TRW",330,48,1,1,"167188",NA
1992,"GOA","TRW",330,39,1,1,"167189",NA
1992,"GOA","TRW",330,40,2,1,"167189",NA
1992,"GOA","TRW",330,41,4,1,"167189",NA
1992,"GOA","TRW",330,42,3,1,"167189",NA
